ID,What is wrong with the link?,Type;Type,URL;URL,Doc Resource Class,Doc Title,Doc Code,Doc Institution,Error
13cb8d6b9d774dffa535b2c09a05e253_3,"Data does not exist, or has been removed; Retire record",Download,https://data-waukeshacounty.opendata.arcgis.com/datasets/13cb8d6b9d774dffa535b2c09a05e253_3.zip,"[""Datasets"", ""Web services""]",Hospitals: Waukesha County Land Information Office,10b-55133,Waukesha County GIS Download,
15de99a5fe904f5e857d8ba56e944f97_2,"Data does not exist, or has been removed; Retire record",Download,https://data-waukeshacounty.opendata.arcgis.com/datasets/15de99a5fe904f5e857d8ba56e944f97_2.zip,"[""Datasets"", ""Web services""]",Parcels: Waukesha County Land Information Office,10b-55133,Waukesha County GIS Download,
400247cb6d66493aa38f27e81a20afbc_14,"Data does not exist, or has been removed; Retire record",Download,https://data-waukeshacounty.opendata.arcgis.com/datasets/400247cb6d66493aa38f27e81a20afbc_14.zip,"[""Datasets"", ""Web services""]",Developed Shoreline: Waukesha County Land Information Office,10b-55133,Waukesha County GIS Download,
400247cb6d66493aa38f27e81a20afbc_6,"Data does not exist, or has been removed; Retire record",Download,https://data-waukeshacounty.opendata.arcgis.com/datasets/400247cb6d66493aa38f27e81a20afbc_6.zip,"[""Datasets"", ""Web services""]",Shoreland Zoning Jurisdictional Boundary: Waukesha County Land Information Office,10b-55133,Waukesha County GIS Download,
400247cb6d66493aa38f27e81a20afbc_7,"Data does not exist, or has been removed; Retire record",Download,https://data-waukeshacounty.opendata.arcgis.com/datasets/400247cb6d66493aa38f27e81a20afbc_7.zip,"[""Datasets"", ""Web services""]",Delafield Shoreland Overlay District: Waukesha County Land Information Office,10b-55133,Waukesha County GIS Download,
62760f14a252460e8aca85b7115a9c06_0,"Data does not exist, or has been removed; Retire record",Download,https://data-waukeshacounty.opendata.arcgis.com/datasets/62760f14a252460e8aca85b7115a9c06_0.zip,"[""Datasets"", ""Web services""]",Soils: Waukesha County Land Information Office,10b-55133,Waukesha County GIS Download,
b9eca41ba63349d99a2de2f661a5fc72_8,"Data does not exist, or has been removed; Retire record",Download,https://data-waukeshacounty.opendata.arcgis.com/datasets/b9eca41ba63349d99a2de2f661a5fc72_8.zip,"[""Datasets"", ""Web services""]",Boundary Agreement: Waukesha County Land Information Office,10b-55133,Waukesha County GIS Download,
WaukeshaCounty::land-use-2015,"Data does not exist, or has been removed; Retire record",Download,https://data-waukeshacounty.opendata.arcgis.com/datasets/WaukeshaCounty::land-use-2015.zip,"[""Datasets""]","Land Use 2015: Waukesha County, Wisconsin",10b-55133,Waukesha County GIS Download,
WaukeshaCounty::stormwater-bmps,"Data does not exist, or has been removed; Retire record",Download,https://data-waukeshacounty.opendata.arcgis.com/datasets/WaukeshaCounty::stormwater-bmps.zip,"[""Datasets""]","Stormwater BMPs [Waukesha County, Wisconsin]",10b-55133,Waukesha County GIS Download,
479d3d95ed374b05810df1661820beb0_54,"Data does not exist, or has been removed; Retire record",Download,https://data-yorkcountypa.opendata.arcgis.com/datasets/479d3d95ed374b05810df1661820beb0_54.zip,"[""Datasets"", ""Web services""]","Soils: York County, Pennsylvania",08b-42133,"York County, PA GIS Open Data Portal",
2fxj-ph4e,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/2fxj-ph4e?method=export&format=Shapefile,"[""Datasets""]","On Street Bike Facilities: Baltimore, Maryland",04c-02-1,Open Baltimore,
2g3m-yq93,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/2g3m-yq93?method=export&format=Shapefile,"[""Datasets""]","Sustainability by Neighborhood, Baltimore Neighborhood Indicators Alliance: Baltimore, Maryland, 2015",04c-02-1,Open Baltimore,
2y3q-ssz4,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/2y3q-ssz4?method=export&format=Shapefile,"[""Datasets""]","Topographic Contours, 10-foot: Baltimore, Maryland",04c-02-1,Open Baltimore,
34ff-36tx,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/34ff-36tx?method=export&format=Shapefile,"[""Datasets""]","Street Merchant Vendors: Baltimore, Maryland, 2013",04c-02-1,Open Baltimore,
3jsq-djk7,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/3jsq-djk7?method=export&format=Shapefile,"[""Datasets""]","Children, Family Health, & Well-Being by Neighborhood, US Census ACS Data, Baltimore Neighborhood Indicators Alliance: Baltimore, Maryland, 2010-2013",04c-02-1,Open Baltimore,
429p-7ta5,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/429p-7ta5?method=export&format=Shapefile,"[""Datasets""]","Evacuation Shelters: Baltimore, Maryland",04c-02-1,Open Baltimore,
492t-rppn,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/492t-rppn?method=export&format=Shapefile,"[""Datasets""]","Street Food Vendors: Baltimore, Maryland, 2013",04c-02-1,Open Baltimore,
4z7d-rsfz,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/4z7d-rsfz?method=export&format=Shapefile,"[""Datasets""]","Sustainability by Neighborhood, Baltimore Neighborhood Indicators Alliance: Baltimore, Maryland, 2010-2013",04c-02-1,Open Baltimore,
522q-tx3u,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/522q-tx3u?method=export&format=Shapefile,"[""Datasets""]","Monuments: Baltimore, Maryland",04c-02-1,Open Baltimore,
52rz-wgjn,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/52rz-wgjn?method=export&format=Shapefile,"[""Datasets""]","Workforce & Economic Development by Neighborhood, US Census ACS Data, Baltimore Neighborhood Indicators Alliance: Baltimore, Maryland, 2010-2012",04c-02-1,Open Baltimore,
5a48-qbs9,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/5a48-qbs9?method=export&format=Shapefile,"[""Datasets""]","Sustainability by Neighborhood, Baltimore Neighborhood Indicators Alliance: Baltimore, Maryland, 2010-2012",04c-02-1,Open Baltimore,
5bu3-namx,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/5bu3-namx?method=export&format=Shapefile,"[""Datasets""]","Historic Landmarks, Commission on Historical & Architectural Preservation: Baltimore, Maryland",04c-02-1,Open Baltimore,
5cni-ybar,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/5cni-ybar?method=export&format=Shapefile,"[""Datasets""]","Neighborhoods: Baltimore, Maryland, 2010",04c-02-1,Open Baltimore,
5hwu-2nkt,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/5hwu-2nkt?method=export&format=Shapefile,"[""Datasets""]","Police Department Post Areas: Baltimore, Maryland",04c-02-1,Open Baltimore,
5q84-2ek5,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/5q84-2ek5?method=export&format=Shapefile,"[""Datasets""]","FEMA Flood Insurance Rate Map, Flood Risk Zones: Baltimore, Maryland, 2014",04c-02-1,Open Baltimore,
6btb-a7mu,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/6btb-a7mu?method=export&format=Shapefile,"[""Datasets""]","Children, Family Health, & Well-Being by Neighborhood, US Census ACS Data, Baltimore Neighborhood Indicators Alliance: Baltimore, Maryland, 2010-2012",04c-02-1,Open Baltimore,
6h89-p65s,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/6h89-p65s?method=export&format=Shapefile,"[""Datasets""]","Designated Landmarks, Department of Planning: Baltimore, Maryland",04c-02-1,Open Baltimore,
6m47-at6y,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/6m47-at6y?method=export&format=Shapefile,"[""Datasets""]","Census Demographics by Neighborhood, US Census ACS Data, Baltimore Neighborhood Indicators Alliance: Baltimore, Maryland, 2010-2012",04c-02-1,Open Baltimore,
6wtj-5znn,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/6wtj-5znn?method=export&format=Shapefile,"[""Datasets""]","Census Tracts: Baltimore, Maryland, 2010",04c-02-1,Open Baltimore,
r3qj-2ifh,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/6wtj-5znn?method=export&format=Shapefile,"[""Datasets""]","Census Tracts by Neighborhoods: Baltimore, Maryland, 2010",04c-02-1,Open Baltimore,
77mk-gzh4,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/77mk-gzh4?method=export&format=Shapefile,"[""Datasets""]","Crime & Safety by Neighborhood, Vital Signs 16, Baltimore Neighborhood Indicators Alliance: Baltimore, Maryland",04c-02-1,Open Baltimore,
7g6t-cgv2,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/7g6t-cgv2?method=export&format=Shapefile,"[""Datasets""]","Crime & Safety by Neighborhood, US Census ACS Data, Baltimore Neighborhood Indicators Alliance: Baltimore, Maryland, 2010-2012",04c-02-1,Open Baltimore,
7u3e-affd,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/7u3e-affd?method=export&format=Shapefile,"[""Datasets""]","City Gateway Transportation Arterials: Baltimore, Maryland",04c-02-1,Open Baltimore,
7v76-hknd,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/7v76-hknd?method=export&format=Shapefile,"[""Datasets""]","Children, Family Health, & Well-Being by Neighborhood, US Census ACS Data, Baltimore Neighborhood Indicators Alliance: Baltimore, Maryland, 2015",04c-02-1,Open Baltimore,
7y6i-3pcr,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/7y6i-3pcr?method=export&format=Shapefile,"[""Datasets""]","Sanitation by Neighborhood, Baltimore Neighborhood Indicators Alliance: Baltimore, Maryland, 2010",04c-02-1,Open Baltimore,
873b-4xqf,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/873b-4xqf?method=export&format=Shapefile,"[""Datasets""]","Children, Family Health, & Well-Being by Neighborhood, US Census ACS Data, Baltimore Neighborhood Indicators Alliance: Baltimore, Maryland, 2010",04c-02-1,Open Baltimore,
8s6d-nxcr,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/8s6d-nxcr?method=export&format=Shapefile,"[""Datasets""]","Senior Citizen Centers: Baltimore, Maryland",04c-02-1,Open Baltimore,
937e-xrmk,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/937e-xrmk?method=export&format=Shapefile,"[""Datasets""]","Arts & Culture by Neighborhood, Baltimore Neighborhood Indicators Alliance: Baltimore, Maryland, 2015",04c-02-1,Open Baltimore,
9bbz-8q88,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/9bbz-8q88?method=export&format=Shapefile,"[""Datasets""]","Public Elementary School Attendance Boundaries: Baltimore, Maryland, 2009",04c-02-1,Open Baltimore,
9qgs-dngv,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/9qgs-dngv?method=export&format=Shapefile,"[""Datasets""]","Children, Family Health, & Well-Being by Neighborhood, Vital Signs 16, Baltimore Neighborhood Indicators Alliance: Baltimore, Maryland",04c-02-1,Open Baltimore,
9sax-si6k,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/9sax-si6k?method=export&format=Shapefile,"[""Datasets""]","Workforce & Economic Development by Neighborhood, US Census ACS Data, Baltimore Neighborhood Indicators Alliance: Baltimore, Maryland, 2010-2012",04c-02-1,Open Baltimore,
a3qh-vp5x,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/a3qh-vp5x?method=export&format=Shapefile,"[""Datasets""]","Housing & Community Development by Neighborhood, Baltimore Neighborhood Indicators Alliance: Baltimore, Maryland, 2015",04c-02-1,Open Baltimore,
a4sr-x5f7,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/a4sr-x5f7?method=export&format=Shapefile,"[""Datasets""]","Bike Lanes: Baltimore, Maryland",04c-02-1,Open Baltimore,
nsuz-8g9d,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/a4xu-jwta?method=export&format=Shapefile,"[""Datasets""]","Enterprise Incentive Zones: Baltimore, Maryland",04c-02-1,Open Baltimore,
a4xu-jwta,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/a4xu-jwta?method=export&format=Shapefile,"[""Datasets""]","Enterprise Zones, Econonomic Development: Baltimore, Maryland",04c-02-1,Open Baltimore,
a69z-y3un,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/a69z-y3un?method=export&format=Shapefile,"[""Datasets""]","Waterfront Zone Critical Areas, Patapsco River & Inner Harbor: Baltimore, Maryland",04c-02-1,Open Baltimore,
am5j-sqbt,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/am5j-sqbt?method=export&format=Shapefile,"[""Datasets""]","Recreation Centers: Baltimore, Maryland",04c-02-1,Open Baltimore,
anx3-3nf2,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/anx3-3nf2?method=export&format=Shapefile,"[""Datasets""]","Area Master Plans, Planning Department: Baltimore, Maryland",04c-02-1,Open Baltimore,
aqpj-kgk7,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/aqpj-kgk7?method=export&format=Shapefile,"[""Datasets""]","Public Schools, Public School System: Baltimore, Maryland",04c-02-1,Open Baltimore,
arbz-8wkp,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/arbz-8wkp?method=export&format=Shapefile,"[""Datasets""]","ZIP code boundaries: Baltimore, Maryland",04c-02-1,Open Baltimore,
bd6x-nxgg,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/bd6x-nxgg?method=export&format=Shapefile,"[""Datasets""]","Housing Market Typology, Planning Department: Baltimore, Maryland, 2014",04c-02-1,Open Baltimore,
bmeq-5ibw,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/bmeq-5ibw?method=export&format=Shapefile,"[""Datasets""]","Parks: Baltimore, Maryland",04c-02-1,Open Baltimore,
bti3-9i6b,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/bti3-9i6b?method=export&format=Shapefile,"[""Datasets""]","Trash & Recycle Day Zones: Baltimore, Maryland",04c-02-1,Open Baltimore,
bw56-mfb8,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/bw56-mfb8?method=export&format=Shapefile,"[""Datasets""]","Education & Youth by Neighborhood, US Census ACS Data, Baltimore Neighborhood Indicators Alliance: Baltimore, Maryland, 2010-2012",04c-02-1,Open Baltimore,
bwyj-zmj2,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/bwyj-zmj2?method=export&format=Shapefile,"[""Datasets""]","Fire Stations: Baltimore, Maryland",04c-02-1,Open Baltimore,
bywi-mtiu,"Data does not exist, or has been removed; Retire record",Download,https://data.baltimorecity.gov/api/geospatial/bywi-mtiu?method=export&format=Shapefile,"[""Datasets""]","Crime & Safety by Neighborhood, US Census ACS Data, Baltimore Neighborhood Indicators Alliance: Baltimore, Maryland, 2010-2014",04c-02-1,Open Baltimore,
