link,Title,Description,Language,Creator,Publisher,Provider,Resource Class,Resource Type,Subject,Date Issued,Bounding Box,Spatial Coverage,Scale,Format,Documentation,Identifier,Member Of,Code,Access Rights,Status,Date Accessioned
['https://d.lib.msu.edu/maps/47/datastream/MODS/view/'],"Map of Waverly Township, Van Buren County, Michigan","Original was cut from map: Orton, M. K. A farm map of Vanburen County, Michigan / compiled from official records and local inspection by W.H. Goss, County Surveyor ; drawn by M.K. Orton. Rockford, Ill. : W.W. Hixson, 1906.",eng,"Orton, M. K.",W.W. Hixson,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1906,W 85°59ʹ39ʺ--W 85°52ʹ43ʺ/N 42°19ʹ56ʺ--N 42°14ʹ38ʺ,Michigan,"Scale approximately 1:39,250",TIFF,http://catalog.lib.msu.edu/record=b12062653,https://n2t.net/ark:/85335/m5js9h77z,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/48/datastream/MODS/view/'],A plan of the town & fortress of Gariah belonging to Angria the admiral to the Sahou Rajah on the coast of Mallabar,Depths shown by soundings.,eng,undefined,"Printed for D. Henry, and R. Cave",University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1756,E 73°19ʹ48ʺ--E 73°20ʹ11ʺ/N 16°33ʹ46ʺ--N 16°33ʹ28ʺ,India,"Scale approximately 1:110,000",TIFF,http://catalog.lib.msu.edu/record=b12406023,https://n2t.net/ark:/85335/m5kh0dz8r,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/49/datastream/MODS/view/'],Map of the country embracing the route of the expedition of 1823 commanded by Major S.H. Long,Relief shown by hachures.,eng,"Penny, R. (Engraver)",G.B. Whittaker,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1825,W 101째--W 76째/N 52째--N 38째,Great Lakes Region (North America),"Scale approximately 1:3,000,000",TIFF,http://catalog.lib.msu.edu/record=b12405992,https://n2t.net/ark:/85335/m5fq9q54g,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/50/datastream/MODS/view/'],A new map of England and Wales,Relief shown pictorially.,eng,"Jefferys, Thomas","Printed for D. Henry, and R. Cave",University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1757,W 6°25ʹ--E 1°45ʹ/N 55°48ʹ--N 49°51ʹ,England,"Scale approximately 1:2,250,000. English mi. 691/2 to a degree",TIFF,http://catalog.lib.msu.edu/record=b12406005,https://n2t.net/ark:/85335/m5s46h59h,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/51/datastream/MODS/view/'],Map of land in the eighth ward of the city of Brooklyn belonging to the heirs of Leffert Bergen dec,Oriented with north to the upper left.,eng,"Ludlam, Silas",undefined,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1882,W 74°02ʹ06ʺ--W 74°00ʹ56ʺ/N 40°39ʹ23ʺ--N 40°38ʹ40ʺ,New York (State),Scale approximately 1:960,TIFF,http://catalog.lib.msu.edu/record=b12406007,https://n2t.net/ark:/85335/m5ww7703z,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/52/datastream/MODS/view/'],The Moguls empire divided into its principal governments,Relief shown pictorially.,eng,undefined,Printed by D. Henry,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1767,E 72°22ʹ--E 93°38ʹ/N 35°30ʹ--N 8°00ʹ,India,"Scale approximately 1:11,600,000",TIFF,http://catalog.lib.msu.edu/record=b12406019,https://n2t.net/ark:/85335/m5hq3rz4j,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/53/datastream/MODS/view/'],Federal map of Detroit and environs,Oriented with north to the upper right.,eng,Federal Lithograph Co.,Federal Lithograph Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1919,W 83°17ʹ16ʺ--W 82°54ʹ25ʺ/N 42°28ʹ02ʺ--N 42°15ʹ18ʺ,Michigan,"Scale approximately 1:45,000",TIFF,http://catalog.lib.msu.edu/record=b12406033,https://n2t.net/ark:/85335/m5nc5sc5c,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/54/datastream/MODS/view/'],"Genehoa, Jaloffi, et Sierraliones regna",Relief shown pictorially.,eng,"Jansson, Jan",Apud heredes Joannis Janssonii,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1664/1674,W 17°41ʹ00ʺ--W 13°21ʹ00ʺ/N 17°46ʹ00ʺ--N 9°11ʹ00ʺ,"Africa, West","Scale approximately 3,100,000",TIFF,http://catalog.lib.msu.edu/record=b12406035,https://n2t.net/ark:/85335/m5862bb77,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/55/datastream/MODS/view/'],Afrique,Relief shown by hachures.,eng,Erhard (Firm),"H. Lamirault et Cie., Editeurs",University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1888,W 38°--E 76°/N 40°--S 40°,Africa,"Scale 1:38,000,000",TIFF,http://catalog.lib.msu.edu/record=b12880480,https://n2t.net/ark:/85335/m5cz32506,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/56/datastream/MODS/view/'],"Afrika, politische übersicht",Relief shown by hachures.,eng,undefined,Bibliographischen Instituts,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1888,W 18°--E 56°/N 42°--S 41°,Africa,"Scale 1:38,000,000",TIFF,http://catalog.lib.msu.edu/record=b12880585,https://n2t.net/ark:/85335/m50p0wq9b,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/57/datastream/MODS/view/'],Fizicheskai︠a︡ karta Afriki,Relief shown by gradient tints and hachures. Depths shown by isolines.,eng,undefined,undefined,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1890,W 30°--E 70°/N 40°--S 40°,Africa,"Scale 1:40,000,000",TIFF,http://catalog.lib.msu.edu/record=b12880592,https://n2t.net/ark:/85335/m54f1mj33,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/58/datastream/MODS/view/'],Politicheskai︠a︡︡ karta Afriki,Relief shown by hachures.,eng,undefined,undefined,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1890,W 30°--E 70°/N 40°--S 40°,Africa,"Scale 1:40,000,000",TIFF,http://catalog.lib.msu.edu/record=b12880596,https://n2t.net/ark:/85335/m5jm23g1v,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/59/datastream/MODS/view/'],Outline map of Van Buren County,"From: Illustrated atlas of Van Buren County, Michigan / compiled from official records and local inspections by the Kace Publishing Company. Racine, Wisconsin : Kace Publishing Company, 1895.",eng,Kace Publishing Company,Kace Publishing Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1895,W 86°21ʹ47ʺ--W 85°45ʹ49ʺ/N 42°25ʹ14ʺ--N 42°04ʹ07ʺ,Van Buren County (Mich.),Scale not given,TIFF,http://catalog.lib.msu.edu/record=b12880607,https://n2t.net/ark:/85335/m5pc2t85m,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/60/datastream/MODS/view/'],Michigan,"From: Beers, F. W. (Frederick W.). Atlas of Calhoun Co. Michigan : from recent and actual surveys and records / under the superintendence of F.W. Beers. New York :  F.W. Beers & Co., 1873.",eng,"Beers, F. W. (Frederick W.)",F.W. Beers & Co,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1873,W 87°00ʹ--W 82°00ʹ/N 46°00ʹ--N 41°30ʹ,Lower Peninsula (Mich.),Scale not determined,TIFF,http://catalog.lib.msu.edu/record=b12891867,https://n2t.net/ark:/85335/m5s17ss6s,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/61/datastream/MODS/view/'],Lake Superior and the northern part of Michigan,Relief shown by hachures.,eng,"Beers, F. W. (Frederick W.)",F.W. Beers & Co,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1873,W 91°30ʹ--W 83°30ʹ/N 49°00ʹ--N 45°00ʹ,Upper Peninsula (Mich.),Scale not determined,TIFF,http://catalog.lib.msu.edu/record=b12891876,https://n2t.net/ark:/85335/m5n87302f,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/62/datastream/MODS/view/'],Michigan,"In: Greenleaf, J. A new universal atlas, 1842, no. 44.",eng,"Greenleaf, J. (Jeremiah)",J. Greenleaf,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1842,W 89°00ʹ--W 81°30ʹ/N 48°00ʹ--N 41°00ʹ,Michigan,"Scale approximately 1:2,050,000",TIFF,http://catalog.lib.msu.edu/record=b12942650,https://n2t.net/ark:/85335/m5hh6c58p,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/63/datastream/MODS/view/'],Typus orbis terrarum,Relief shown pictorially.,eng,"Ortelius, Abraham","por Christoval Plantino, prototypographo del rey nuestro señor en sus estados Baxos",University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1588,W 180°00ʹ00ʺ--E 180°00ʹ00ʺ/N 90°00ʹ00ʺ--S 90°00ʹ00ʺ,undefined,"Scale approximately 1:80,000,000",TIFF,http://catalog.lib.msu.edu/record=b12942656,https://n2t.net/ark:/85335/m5cr5nc4j,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/64/datastream/MODS/view/'],Michigan,Greenwich and Washington prime meridians.,eng,"Morse, Sidney E. (Sidney Edwards)",Sidney E. Morse and Samuel Breese,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1844,W 91째--W 81째/N 48째--N 41째,Michigan,"Scale approximately 1:2,100,000",TIFF,http://catalog.lib.msu.edu/record=b12942657,https://n2t.net/ark:/85335/m5901zg0z,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/65/datastream/MODS/view/'],"An accurate map of the West Indies, containing the Bahama & Caribbe Islands, the Great & Little Antilles with the Leward and Windward Islands & part of the American continent",Relief shown pictorially.,eng,"Bowen, Emanuel",Engrav'd for the General Magazine of Arts & Sciences for W. Owen at Temple Bar,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1763,W 90째--W 57째/N 29째--N 9째,West Indies,"Scale approximately 1:12,750,000",TIFF,http://catalog.lib.msu.edu/record=b12942658,https://n2t.net/ark:/85335/m55717n53,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/66/datastream/MODS/view/'],South America upon the globular projection,Relief shown pictorially.,eng,"Bowen, Emanuel",Engrav'd for the General Magazine of Arts & Sciences for W. Owen at Temple Bar,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1763,W 128°50ʹ--W 7°43ʹ/N 24°11ʹ--S 59°43ʹ,South America,"Scale approximately 1:60,000,000",TIFF,http://catalog.lib.msu.edu/record=b12942659,https://n2t.net/ark:/85335/m51g0hv1z,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/67/datastream/MODS/view/'],"La Louisiana, parte settentrionalle",Illustrated.,eng,"Coronelli, Vincenzo",V.M. Coronelli,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1695,W 102°--W 72°/N 51°--N 40°,Great Lakes Region (North America),"Scale approximately 1:5,100,000",TIFF,http://catalog.lib.msu.edu/record=b12942660,https://n2t.net/ark:/85335/m5ws8hm07,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/68/datastream/MODS/view/'],Old Pt. Royal,Oriented with north to the upper right.,eng,undefined,Printed by J. Nichols for D. Henry,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1785,W 76°50ʹ53ʺ--W 76°49ʹ51ʺ/N 17°56ʹ35ʺ--N 17°55ʹ51ʺ,Port Royal (Jamaica),"Scale approximately 1:3,900",TIFF,http://catalog.lib.msu.edu/record=b12942661,https://n2t.net/ark:/85335/m5t14tp61,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/69/datastream/MODS/view/'],Carte Generale de Canada. Dediée au roy de Danemark par son trés humble et trés obeissant et trés fidele serviteur Lahontan,undefined,eng,undefined,undefined,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1703,undefined,Canada,"Scale approximately 1:6,500,000",TIFF,http://catalog.lib.msu.edu/record=b12942662,https://n2t.net/ark:/85335/m5p843w28,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/70/datastream/MODS/view/'],"Map of the city of Washington showing location of fatal cases of consumption for the year ended June 30, 1901","Map detached from a United States House of Representatives document (Serial Set 4302 H.doc.7): Report of the Commissioners of the District of Columbia for the year ended June 30, 1901.",eng,District of Columbia,Government Printing Office,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1901,W 77°04ʹ35ʺ--W 76°57ʹ49ʺ/N 38°56ʹ54ʺ--N 38°51ʹ34ʺ,Washington (D.C.),"Scale approximately 1:13,670",TIFF,http://catalog.lib.msu.edu/record=b12942663,https://n2t.net/ark:/85335/m5zp3w07s,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/71/datastream/MODS/view/'],Africae nova descriptio,Relief shown pictorially.,eng,"Blaeu, Willem Janszoon",Guiljelmo Blaeuw,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1631,W 26°30ʹ00ʺ--E 60°00ʹ00ʺ/N 40°20ʹ00ʺ--S 40°20ʹ00ʺ,Africa,"Scale approximately 1:30,000,000",TIFF,http://catalog.lib.msu.edu/record=b12942664,https://n2t.net/ark:/85335/m5vx06338,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/72/datastream/MODS/view/'],"A chart of the Baltic Sea, Gulfs of Finland and Bothnia, with the sound","Likely detached from: Gentleman's magazine, and historical chronicle. Volume XVIII : for the year M.DCC.XLVIII. London : Printed by Edw. Cave, 1748. Map was originally published in the October 1748 issue.",eng,"Jefferys, Thomas","Printed by E. Cave, jun",University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1748,E 4°26ʹ--E 30°25ʹ/N 65°56ʹ--N 53°26ʹ,Baltic Sea,"Scale approximately 1:12,500,000",TIFF,http://catalog.lib.msu.edu/record=b12942665,https://n2t.net/ark:/85335/m5xw47w3s,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/73/datastream/MODS/view/'],"A new chart of the coast of New England, Nova Scotia, New France or Canada",Depths shown by soundings.,eng,"Bellin, Jacques Nicolas",Printed by Edw. Cave,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1746,W 71°23ʹ--W 51°50ʹ/N 53°21ʹ--N 42°05ʹ,"Canada, Eastern","Scale approximately 1:3,500,000",TIFF,http://catalog.lib.msu.edu/record=b12942666,https://n2t.net/ark:/85335/m5q814s2h,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/74/datastream/MODS/view/'],Map of the surveyed part of Michigan,Prime meridians: Greenwich and Washington.,eng,"Farmer, John",J.H. Colton,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1840,W 88°10ʹ--W 82°10ʹ/N 47°20ʹ--N 41°30ʹ,Lower Peninsula (Mich.),"Scale approximately 1:500,000",TIFF,http://catalog.lib.msu.edu/record=b12942668,https://n2t.net/ark:/85335/m5tx35631,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/75/datastream/MODS/view/'],Map of the District of Columbia showing location of schools,Relief shown by contours.,eng,District of Columbia,Government Printing Office,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1907,W 77°07ʹ11ʺ--W 76°54ʹ33ʺ/N 38°59ʹ45ʺ--N 38°47ʹ29ʺ,Washington (D.C.),"Scale approximately 1:22,500",TIFF,http://catalog.lib.msu.edu/record=b12942670,https://n2t.net/ark:/85335/m57659f70,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/76/datastream/MODS/view/'],Map of the District of Columbia,Oriented with north to the upper left (north arrow not shown).,eng,District of Columbia,Government Printing Office,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1907,W 77°07ʹ11ʺ--W 76°54ʹ33ʺ/N 38°59ʹ45ʺ--N 38°47ʹ29ʺ,Washington (D.C.),"Scale approximately 1:24,600",TIFF,http://catalog.lib.msu.edu/record=b12942671,https://n2t.net/ark:/85335/m5bz6181f,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/77/datastream/MODS/view/'],Plan of an American country town,Includes text describing the map (both sides).,eng,undefined,Printed for D. Henry?,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1770,undefined,North America,"Scale approximately 1:14,300",TIFF,http://catalog.lib.msu.edu/record=b12942672,https://n2t.net/ark:/85335/m5gq6r24q,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/78/datastream/MODS/view/'],"A map of the roads from London thro' Oxford, Worcester &c. to Aberistwith",Relief shown pictorially.,eng,undefined,Printed by D. Henry,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1765,W 4°11ʹ--W 0°03ʹ/N 52°28ʹ--N 51°28ʹ,"England, Southern","Scale approximately 1:270,000",TIFF,http://catalog.lib.msu.edu/record=b12942719,https://n2t.net/ark:/85335/m51n7xm8j,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/79/datastream/MODS/view/'],Map of the District of Columbia,Oriented with north to the upper left (north arrow not shown).,eng,District of Columbia,Government Printing Office,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1907,W 77°07ʹ11ʺ--W 76°54ʹ33ʺ/N 38°59ʹ45ʺ--N 38°47ʹ29ʺ,Washington (D.C.),"Scale approximately 1:24,600",TIFF,http://catalog.lib.msu.edu/record=b12942673,https://n2t.net/ark:/85335/m55d8nf29,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/80/datastream/MODS/view/'],North America Sheet V,undefined,eng,Society for the Diffusion of Useful Knowledge (Great Britain),Baldwin and Cradock,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1833,W 91°30ʹ--W 83°30ʹ/N 46°15ʹ--N 41°40ʹ,"Northwest, Old","Scale approximately 1:1,792,000",TIFF,http://catalog.lib.msu.edu/record=b12942674,https://n2t.net/ark:/85335/m52f7jr1n,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/81/datastream/MODS/view/'],The old limits between the Russian and Turkish Empires,Relief shown pictorially.,eng,"Bowen, Emanuel","Printed by E. Cave, jun",University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1739,E 33°31ʹ--E 40°52ʹ/N 50°00ʹ--N 47°37ʹ,Ukraine,"Scale approximately 1:1,950,000",TIFF,http://catalog.lib.msu.edu/record=b12942675,https://n2t.net/ark:/85335/m5xp6v362,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/82/datastream/MODS/view/'],Map of the state of Colorado,Relief shown by shading.,eng,United States,General Land Office,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1902,W 109°03ʹ--W 102°02ʹ/N 41°00ʹ--N 37°00ʹ,Colorado,"Scale 1:760,320 1 in. = 12 miles",TIFF,http://catalog.lib.msu.edu/record=b12942676,https://n2t.net/ark:/85335/m59z90c0q,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/83/datastream/MODS/view/'],Plan of the new town of Halifax in Nova Scotia,"Detached from the October 1749 issue of: The gentleman's magazine. London : Printed by E. Cave, jun.",eng,undefined,"Printed by E. Cave, jun",University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1749,W 63°35ʹ30ʺ--W 63°33ʹ17ʺ/N 44°39ʹ40ʺ--N 44°38ʹ04ʺ,Halifax (N.S.),Scale not given,TIFF,http://catalog.lib.msu.edu/record=b12942677,https://n2t.net/ark:/85335/m56688j68,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/84/datastream/MODS/view/'],"North part of Mason, Vevay Twp","Likely detached from: County atlas of Ingham, Michigan / from recent and actual surveys and records under the superintendence of F. W. Beers. New York : F.W. Beers & Co., 1874. Pages 74-75 and 78-79.",eng,F.W. Beers & Co.,F.W. Beers & Co,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1874,W 84°27ʹ25ʺ--W 84°25ʹ49ʺ/N 42°35ʹ20ʺ--N 42°34ʹ09ʺ,Michigan,"Scale 1:3,960. 20 rods to the inch",TIFF,http://catalog.lib.msu.edu/record=b12942678,https://n2t.net/ark:/85335/m5jh3d28x,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/85/datastream/MODS/view/'],Map of the town of Michigan,Cadastral map.,eng,"McCracken, T.",Miller's Lith,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1847,W 84°33ʹ45ʺ--W 84°32ʹ32ʺ/N 42°45ʹ06ʺ--N 42°43ʹ01ʺ,Michigan,"Scale 1:3,960. 330 ft. to 1 inch",TIFF,http://catalog.lib.msu.edu/record=b12049218,https://n2t.net/ark:/85335/m5dr2p84s,06d-01,06d-01,Public,Active,2021-06-02
