Information,Status,b1g_code_s,dct_isPartOf_sm,b1g_status_s,suppressed_b,dc_subject_sm,b1g_dateAccessioned_s,dc_format_s,solr_geom,b1g_keyword_sm,layer_geom_type_s,dct_provenance_s,dct_accrualMethod_s,b1g_image_ss,dct_issued_s,dc_description_s,dc_identifier_s,dct_accessRights_sm,dct_temporal_sm,b1g_date_range_drsim,solr_year_i,dc_rights_s,dct_alternativeTitle_sm,dc_language_sm,dc_title_s,layer_slug_s,b1g_dateRetired_s,layer_id_s,b1g_child_record_b,dc_type_sm,dc_publisher_sm,dct_spatial_sm,b1g_centroid_ss,b1g_genre_sm,dc_creator_sm,dc_identifier_s,Download,HTML
,Non-matching,08a-01,08a-01,Active,FALSE,Transportation,2019-03-28,Files,"ENVELOPE(-80.5211,-74.6895,42.5147,39.7198)",,Vector,Pennsylvania State University,HTML,,,Pennsylvania Railroad Crossing Points of Intersection,e5b73b7d-4015-4c2a-b251-3426ec669669,,2018,[2018 TO 2018],2018,Public,Railroad Crossings: Pennsylvania,English,"Railroad Crossings: Pennsylvania, 2018",e5b73b7d-4015-4c2a-b251-3426ec669669,,,FALSE,Dataset,State of Pennsylvania,Pennsylvania,"41.1172,-77.6053",Geospatial data,Pennsylvania Department of Transportation,,ftp://ftp.pasda.psu.edu/pub/pasda/padot/state/historic,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=PA_RailroadCrossing_Points201807.html
,Non-matching,08a-01,08a-01,Active,FALSE,Transportation,2019-03-28,Files,"ENVELOPE(-80.5211,-74.6895,42.5147,39.7198)",,Vector,Pennsylvania State University,HTML,,,PennDOT's Transportation Improvement Projects. This dataset is Lines only and is part of the Multi-Modal Project Management System (MPMS). Combine with Transportation Improvement Projects (Lines) to view all data.,bdb753a0-0a42-4833-803e-2882f65df0ed,,2018,[2018 TO 2018],2018,Public,Transportation Improvement Projects - Lines: Pennsylvania,English,"Transportation Improvement Projects - Lines: Pennsylvania, 2018",bdb753a0-0a42-4833-803e-2882f65df0ed,,,FALSE,Dataset,State of Pennsylvania,Pennsylvania,"41.1172,-77.6053",Geospatial data,Pennsylvania Department of Transportation,,ftp://ftp.pasda.psu.edu/pub/pasda/padot/state/historic,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=PA_TransportationImprovementProjects_Line201807.html
,Non-matching,08a-01,08a-01,Active,FALSE,Transportation,2019-03-28,Files,"ENVELOPE(-80.5211,-74.6895,42.5147,39.7198)",,Vector,Pennsylvania State University,HTML,,,PennDOT's Transportation Improvement Projects. This dataset is Points only and is part of the Multi-Modal Project Management System (MPMS). Combine with Transportation Improvement Projects (Points) to view all data.,5f268a40-bf25-4529-8b71-0b6c6dd3a932,,2018,[2018 TO 2018],2018,Public,Transportation Improvement Projects - Points: Pennsylvania,English,"Transportation Improvement Projects - Points: Pennsylvania, 2018",5f268a40-bf25-4529-8b71-0b6c6dd3a932,,,FALSE,Dataset,State of Pennsylvania,Pennsylvania,"41.1172,-77.6053",Geospatial data,Pennsylvania Department of Transportation,,ftp://ftp.pasda.psu.edu/pub/pasda/padot/state/historic,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=PA_TransportationImprovementProjects_Point201807.html
,Non-matching,08a-01,08a-01,Active,FALSE,Transportation,2019-03-28,Files,"ENVELOPE(-74.6932,-80.5193,42.2675,39.7199)",,Vector,Pennsylvania State University,HTML,,,classification of road segments - administrative and reporting purposes like the federal aid system and federal functional classification,19b96118-9fbd-49b1-9951-e826af196eb0,,2018,[2018 TO 2018],2018,Public,State Roads Administrative: Pennsylvania,English,"State Roads Administrative: Pennsylvania, 2018",19b96118-9fbd-49b1-9951-e826af196eb0,,,FALSE,Dataset,State of Pennsylvania,Pennsylvania,"40.9937,-77.6063",Geospatial data,Pennsylvania Department of Transportation,,ftp://ftp.pasda.psu.edu/pub/pasda/padot/state/historic,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=PaAdministrativeState_Roads2018_07.html
,Non-matching,08a-01,08a-01,Active,FALSE,Transportation,2019-03-28,Files,"ENVELOPE(-74.7212,-80.5191,42.1824,39.7211)",,Vector,Pennsylvania State University,HTML,,,Bridge locations within Pennsylvania,e9be05d4-caa8-4011-b177-b2ac838aad3a,,2018,[2018 TO 2018],2018,Public,PennDOT - Bridges: Pennsylvania,English,"PennDOT - Bridges: Pennsylvania, 2018",e9be05d4-caa8-4011-b177-b2ac838aad3a,,,FALSE,Dataset,State of Pennsylvania,Pennsylvania,"40.9518,-77.6201",Geospatial data,Pennsylvania Department of Transportation,,ftp://ftp.pasda.psu.edu/pub/pasda/padot/state/historic,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=PaBridges2018_07.html
,Non-matching,08a-01,08a-01,Active,FALSE,Boundaries,2019-03-28,Files,"ENVELOPE(-74.6896,-80.5194,42.2695,39.7199)",,Vector,Pennsylvania State University,HTML,,,"United States Congressional legislative boundaries within Pennsylvania as set forth in Act 34 of 2002. This layer was digitized by PADOT from maps generated by the Reapportionment Commission for the Bureau of Commissions, Elections and Legislation Pennsylvania Dept. of State. These boundaries were used as the legislative district boundaries for the November 2002 general election and are currently being contested in the judicial system. The current layers are these same district boundary linework attributed with the current legislator's name, party affiliation and home county.",ac245887-d434-41b1-b31d-5cae7ef6a901,,2018,[2018 TO 2018],2018,Public,Congressional Boundaries (Act 34): Pennsylvania,English,"Congressional Boundaries (Act 34): Pennsylvania, 2018",ac245887-d434-41b1-b31d-5cae7ef6a901,,,FALSE,Dataset,State of Pennsylvania,Pennsylvania,"40.9947,-77.6045",Geospatial data,Pennsylvania Department of Transportation,,ftp://ftp.pasda.psu.edu/pub/pasda/padot/boundary_layers/historic,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=PaCongressional2018_07.html
,Non-matching,08a-01,08a-01,Active,FALSE,Boundaries,2019-03-28,Files,"ENVELOPE(-74.6896,-80.5194,42.2695,39.7199)",,Vector,Pennsylvania State University,HTML,,,County boundaries within Pennsylvania as delineated for the PennDOT Type 10 general highway map.,d9841011-17b7-43da-a181-4a2b02d3d4bb,,2018,[2018 TO 2018],2018,Public,County Boundaries: Pennsylvania,English,"County Boundaries: Pennsylvania, 2018",d9841011-17b7-43da-a181-4a2b02d3d4bb,,,FALSE,Dataset,State of Pennsylvania,Pennsylvania,"40.9947,-77.6045",Geospatial data,Pennsylvania Department of Transportation,,ftp://ftp.pasda.psu.edu/pub/pasda/padot/boundary_layers/historic,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=PaCounty2018_07.html
,Non-matching,08a-01,08a-01,Active,FALSE,Boundaries,2019-03-28,Files,"ENVELOPE(-74.6896,-80.5193,42.2695,39.7199)",,Vector,Pennsylvania State University,HTML,,,"Public information and support for transportation planning, design and development.",d8b460e2-4140-4abe-9552-414f8db13214,,2018,[2018 TO 2018],2018,Public,Engineering District Boundaries: Pennsylvania,English,"Engineering District Boundaries: Pennsylvania, 2018",d8b460e2-4140-4abe-9552-414f8db13214,,,FALSE,Dataset,State of Pennsylvania,Pennsylvania,"40.9947,-77.6044",Geospatial data,Pennsylvania Department of Transportation,,ftp://ftp.pasda.psu.edu/pub/pasda/padot/boundary_layers/historic,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=PaEngrDistrict2018_07.html
,Non-matching,08a-01,08a-01,Active,FALSE,Transportation,2019-03-28,Files,"ENVELOPE(-74.6896,-80.5194,42.2695,39.7199)",,Vector,Pennsylvania State University,HTML,,,"location of Pennsylvania Department of Transportation owned facilities. Included: maintenance districts, stockpiles, photo exam centers, welcome centers",fa90fce0-6ba0-46a2-bce2-e79d43e7e4ce,,2018,[2018 TO 2018],2018,Public,PennDOT - Facilities Locations: Pennsylvania,English,"PennDOT - Facilities Locations: Pennsylvania, 2018",fa90fce0-6ba0-46a2-bce2-e79d43e7e4ce,,,FALSE,Dataset,State of Pennsylvania,Pennsylvania,"40.9947,-77.6045",Geospatial data,Pennsylvania Department of Transportation,,ftp://ftp.pasda.psu.edu/pub/pasda/padot/state/historic,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=PaFacilities2018_07.html
,Non-matching,08a-01,08a-01,Active,FALSE,Boundaries,2019-03-28,Files,"ENVELOPE(-74.6896,-80.5193,42.2695,39.7199)",,Vector,Pennsylvania State University,HTML,,,State House boundaries within Pennsylvania attributed with names of legislators and party affiliations.,55e1d366-4e64-4110-a5cb-70909d330804,,2018,[2018 TO 2018],2018,Public,State House District Boundaries: Pennsylvania,English,"State House District Boundaries: Pennsylvania, 2018",55e1d366-4e64-4110-a5cb-70909d330804,,,FALSE,Dataset,State of Pennsylvania,Pennsylvania,"40.9947,-77.6044",Geospatial data,Pennsylvania Department of Transportation,,ftp://ftp.pasda.psu.edu/pub/pasda/padot/boundary_layers/historic,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=PaHouse2018_07.html
,Non-matching,08a-01,08a-01,Active,FALSE,Transportation,2019-03-28,Files,"ENVELOPE(-74.6896,-80.5194,42.2695,39.7199)",,Vector,Pennsylvania State University,HTML,,,locations of multiple modes of transport,8884cb1c-be28-4a17-8f14-9143538f6b66,,2017,[2017 TO 2017],2017,Public,PennDOT - Intermodal: Pennsylvania,English,"PennDOT - Intermodal: Pennsylvania, 2017",8884cb1c-be28-4a17-8f14-9143538f6b66,,,FALSE,Dataset,State of Pennsylvania,Pennsylvania,"40.9947,-77.6045",Geospatial data,Pennsylvania Department of Transportation,,ftp://ftp.pasda.psu.edu/pub/pasda/padot/state/historic,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=PaIntermodal2017_01.html
,Non-matching,08a-01,08a-01,Active,FALSE,Transportation,2019-03-28,Files,"ENVELOPE(-74.6932,-80.5193,42.2527,39.7211)",,Vector,Pennsylvania State University,HTML,,,point locations of Pennsylvania interstate highway exits,c568d1a1-e40c-4436-9e2f-17cf2666cc26,,2018,[2018 TO 2018],2018,Public,Interstate Highway Exits: Pennsylvania,English,"Interstate Highway Exits: Pennsylvania, 2018",c568d1a1-e40c-4436-9e2f-17cf2666cc26,,,FALSE,Dataset,State of Pennsylvania,Pennsylvania,"40.9869,-77.6063",Geospatial data,Pennsylvania Department of Transportation,,ftp://ftp.pasda.psu.edu/pub/pasda/padot/state/historic,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=PAInterstateHighwayExits2018_07.html
,Non-matching,08a-01,08a-01,Active,FALSE,Transportation,2019-03-28,Files,"ENVELOPE(-74.6932,-80.5193,42.2675,39.7199)",,Vector,Pennsylvania State University,HTML,,,point locations of Pennsylvania Interstate mile markers,c376c3ae-57d2-4fb6-b666-692861dc3b4e,,2018,[2018 TO 2018],2018,Public,Interstate Mile Markers: Pennsylvania,English,"Interstate Mile Markers: Pennsylvania, 2018",c376c3ae-57d2-4fb6-b666-692861dc3b4e,,,FALSE,Dataset,State of Pennsylvania,Pennsylvania,"40.9937,-77.6063",Geospatial data,Pennsylvania Department of Transportation,,ftp://ftp.pasda.psu.edu/pub/pasda/padot/state/historic,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=PaInterstateMileMarkers2018_07.html
,Non-matching,08a-01,08a-01,Active,FALSE,Environment,2019-03-28,Files,"ENVELOPE(-80.5211,-74.6895,42.5147,39.7198)",,Vector,Pennsylvania State University,HTML,,,"This dataset contains conservation easements, which are held by both governments and private land trusts",2205dec8-838f-4068-9a60-3dd6508ba126,,2018,[2018 TO 2018],2018,Public,Conserved Land - Conservation Easements: Pennsylvania,English,"Conserved Land - Conservation Easements: Pennsylvania, 2018",2205dec8-838f-4068-9a60-3dd6508ba126,,,FALSE,Dataset,Pennsylvania Land Trust Association,Pennsylvania,"41.1172,-77.6053",Geospatial data,,,ftp://ftp.pasda.psu.edu/pub/pasda/palta/historic,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=PALTA_ConservationEasements201809.html
,Non-matching,08a-01,08a-01,Active,FALSE,Environment,2019-03-28,Files,"ENVELOPE(-80.5211,-74.6895,42.5147,39.7198)",,Vector,Pennsylvania State University,HTML,,,Every Pennsylvania municipality has the option to establish an Environmental Advisory Council (EAC) that may advise the municipal government on environmental matters and undertake a variety of projects regarding the protection and use of natural resources. This layer shows Pennsylvania municipalities that have formed EACs,c273dd93-48d7-41fd-bec7-5c9c490f6f5d,,2018,[2018 TO 2018],2018,Public,Environmental Advisory Councils Service Areas: Pennsylvania,English,"Environmental Advisory Councils Service Areas: Pennsylvania, 2018",c273dd93-48d7-41fd-bec7-5c9c490f6f5d,,,FALSE,Dataset,Pennsylvania Land Trust Association,Pennsylvania,"41.1172,-77.6053",Geospatial data,,,ftp://ftp.pasda.psu.edu/pub/pasda/palta/historic,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=PALTA_EAC_ServiceAreas201809.html
,Non-matching,08a-01,08a-01,Active,FALSE,Environment,2019-03-28,Files,"ENVELOPE(-80.5211,-74.6895,42.5147,39.7198)",,Vector,Pennsylvania State University,HTML,,,This dataset contains farmland preservation easements. Most of these easements are funded through the Pennsylvania Agricultural Conservation Easement Purchase Program,4419b5e0-72d8-403c-96cf-36452fdf367f,,2018,[2018 TO 2018],2018,Public,Conserved Land - Farmland Preservation Easements: Pennsylvania,English,"Conserved Land - Farmland Preservation Easements: Pennsylvania, 2018",4419b5e0-72d8-403c-96cf-36452fdf367f,,,FALSE,Dataset,Pennsylvania Land Trust Association,Pennsylvania,"41.1172,-77.6053",Geospatial data,,,ftp://ftp.pasda.psu.edu/pub/pasda/palta/historic,https://btaagdp.org/metadata/08a-01/FullMetadataDisplay.aspx%3ffile=PALTA_FarmEasements201809.html
