identifier,code,title,alternativeTitle,description,genre,subject,format,type,geometryType,dateIssued,temporalCoverage,Date,spatialCoverage,spatial,provenance,isPartOf,publisher,creator,landingPage,downloadURL,webService,metadataURL,serverType,keywords
4883b7f638d9497cbdf09f836f3f96b8_7,02b-17113,McLean County Outline,,"This data set contains Illinois county boundaries in line and polygon formats. The polygon attribute data include county name and number (FIPS) designations. The line attributes indicate which county lines also form the state boundary. The data were extracted from, and are redundant with, ISGS feature dataset IL_Public_Land_Survey_System. The data set is maintained as a separate entity for ease of query and display. The nominal scale is 1:62,500. As of 2003, the data are typically distributed in geographic coordinates (longitude and latitude), decimal degrees, and the North American Datum (NAD) of 1983, and this is the default spatial reference of the ArcSDE feature dataset in which the data are stored. The data were originally developed, however, in a custom Lambert Conformal Conic projection and were distributed in that coordinate system for several years. The data were digitized in the late 1960s and in 1984-85 from 7.5- and 15-minute USGS topographic quadrangles. Errors in the location of a given feature are dependent on the accuracy of the original maps and on the accuracy of digitizing. Estimates are that features have an average locational error of at least plus/minus 100 feet.",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-05-30T16:38:22.000Z,,,"McClean County, Illinois, United States|Illinois, United States","-89.2716,40.2775,-88.4585,40.7576",Illinois,Counties Geospatial Data,"McClean County, Illinois",McGIS - McLean County GIS ,http://www.mcgis.org/datasets/4883b7f638d9497cbdf09f836f3f96b8_7,http://www.mcgis.org/datasets/4883b7f638d9497cbdf09f836f3f96b8_7.zip,https://www.mcgisweb.org/mcgis/rest/services/ArcGISOpenData/ArcGISOpenData/MapServer/7,,MapServer,OpenData|countyoutline|McLeanCounty|adminareas
26b1c892eeec43589e9454aa6de1ee19_4,02b-17113,County Board Districts,,There is no description available.,Geospatial data,,Shapefile,Dataset|Service,Vector,2017-05-30T16:32:54.000Z,,,"McClean County, Illinois, United States|Illinois, United States","-89.2716,40.2776,-88.4588,40.7578",Illinois,Counties Geospatial Data,"McClean County, Illinois",McGIS - McLean County GIS ,http://www.mcgis.org/datasets/26b1c892eeec43589e9454aa6de1ee19_4,http://www.mcgis.org/datasets/26b1c892eeec43589e9454aa6de1ee19_4.zip,https://www.mcgisweb.org/mcgis/rest/services/ArcGISOpenData/ArcGISOpenData/MapServer/4,,MapServer,OpenData|countyboarddistricts|adminareas
0f4f220ab03a45dc9012e74c98c04465_5,02b-17113,Corporate Limits,,"This is a graphic depiction of corporate boundary limits for all incorporated towns, villages, and cities in McLean County, IL. The graphical boundaries were initially developed from plat maps and annexations. Tax assessment data is also used in the graphical placement of boundary lines but is not considered error free. Authoritative corporate limits records can be obtained from the source directly. Also questions regarding boundary limits should be directed to the respective municipal government,",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-05-30T16:35:21.000Z,,,"McClean County, Illinois, United States|Illinois, United States","-89.2324,40.2962,-88.5163,40.7568",Illinois,Counties Geospatial Data,"McClean County, Illinois",McGIS - McLean County GIS ,http://www.mcgis.org/datasets/0f4f220ab03a45dc9012e74c98c04465_5,http://www.mcgis.org/datasets/0f4f220ab03a45dc9012e74c98c04465_5.zip,https://www.mcgisweb.org/mcgis/rest/services/ArcGISOpenData/ArcGISOpenData/MapServer/5,,MapServer,OpenData|corporatelimits|adminareas
fce1822f4f104fd48f98ce70df356b32_12,02b-17113,Fire Stations,,Place point locations,Geospatial data,,Shapefile,Dataset|Service,Vector,2017-10-13T16:10:10.000Z,,,"McClean County, Illinois, United States|Illinois, United States","-89.2243,40.3105,-88.4787,40.7458",Illinois,Counties Geospatial Data,"McClean County, Illinois",McGIS - McLean County GIS ,http://www.mcgis.org/datasets/fce1822f4f104fd48f98ce70df356b32_12,http://www.mcgis.org/datasets/fce1822f4f104fd48f98ce70df356b32_12.zip,https://www.mcgisweb.org/mcgis/rest/services/ArcGISOpenData/ArcGISOpenData/MapServer/12,,MapServer,OpenData|safety
0790d4675fdb4554ab13006a1c17c821_2,02b-17113,Parcels,,There is no description available.,Geospatial data,,Shapefile,Dataset|Service,Vector,2017-02-17T16:38:47.000Z,,,"McClean County, Illinois, United States|Illinois, United States","-89.2716,40.2776,-88.4588,40.7578",Illinois,Counties Geospatial Data,"McClean County, Illinois",McGIS - McLean County GIS ,http://www.mcgis.org/datasets/0790d4675fdb4554ab13006a1c17c821_2,http://www.mcgis.org/datasets/0790d4675fdb4554ab13006a1c17c821_2.zip,https://www.mcgisweb.org/mcgis/rest/services/ArcGISOpenData/ArcGISOpenData/MapServer/2,,MapServer,Housing|OpenData|landrecords
9ae7dd58269e4fe9895c2494168ab123_10,02b-17113,Water Bodies,,"Lakes, ponds, and artificial waterbodies. This data set is compiled at 1 = 100'.",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-10-13T16:06:43.000Z,,,"McClean County, Illinois, United States|Illinois, United States","-89.2704,40.2783,-88.4574,40.7582",Illinois,Counties Geospatial Data,"McClean County, Illinois",McGIS - McLean County GIS ,http://www.mcgis.org/datasets/9ae7dd58269e4fe9895c2494168ab123_10,http://www.mcgis.org/datasets/9ae7dd58269e4fe9895c2494168ab123_10.zip,https://www.mcgisweb.org/mcgis/rest/services/ArcGISOpenData/ArcGISOpenData/MapServer/10,,MapServer,OpenData|NaturalResources
a2a54b1f94704061abc90686fbc5c220_8,02b-17113,Trails,,There is no description available.,Geospatial data,,Shapefile,Dataset|Service,Vector,2017-07-27T14:59:44.000Z,,,"McClean County, Illinois, United States|Illinois, United States","-89.1453,40.3441,-88.7166,40.6547",Illinois,Counties Geospatial Data,"McClean County, Illinois",McGIS - McLean County GIS ,http://www.mcgis.org/datasets/a2a54b1f94704061abc90686fbc5c220_8,http://www.mcgis.org/datasets/a2a54b1f94704061abc90686fbc5c220_8.zip,https://www.mcgisweb.org/mcgis/rest/services/ArcGISOpenData/ArcGISOpenData/MapServer/8,,MapServer,OpenData|Trails|Transportation|recreation
b060634adc2448d1a3fa111c8076fd37_6,02b-17113,Political Townships,,"This dataset contains townships from the Illinois Public Land Survey System in line and polygon form. Line attributes identify state, township and range boundaries, principal meridians, and base lines. Polygon attributes identify meridian, township, range. The nominal scale is 1:62,500. As of 2003, the data are typically distributed in geographic coordinates (longitude and latitude), decimal degrees, and the North American Datum (NAD) of 1983, and this is the default spatial reference of the ArcSDE feature dataset in which the data are stored. The data were originally developed, however, in a custom Lambert Conformal Conic projection and were distributed in that coordinate system for several years. The data were digitized in the late 1960s and in 1984-85 from 7.5- and 15-minute USGS topographic quadrangles. Errors in the location of a given feature are dependent on the accuracy of the original maps and on the accuracy of digitizing. Estimates are that features have an average locational error of at least plus/minus 100 feet.",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-05-30T16:37:03.000Z,,,"McClean County, Illinois, United States|Illinois, United States","-89.2716,40.2776,-88.4588,40.7578",Illinois,Counties Geospatial Data,"McClean County, Illinois",McGIS - McLean County GIS ,http://www.mcgis.org/datasets/b060634adc2448d1a3fa111c8076fd37_6,http://www.mcgis.org/datasets/b060634adc2448d1a3fa111c8076fd37_6.zip,https://www.mcgisweb.org/mcgis/rest/services/ArcGISOpenData/ArcGISOpenData/MapServer/6,,MapServer,OpenData|politicaltownships|adminareas
0a82fc2f2baa477cbdbd182092697811_1,02b-17113,Streets,,There is no description available.,Geospatial data,,Shapefile,Dataset|Service,Vector,2018-02-22T17:17:08.000Z,,,"McClean County, Illinois, United States|Illinois, United States","-89.273,40.2764,-88.4573,40.7588",Illinois,Counties Geospatial Data,"McClean County, Illinois",McGIS - McLean County GIS ,http://www.mcgis.org/datasets/0a82fc2f2baa477cbdbd182092697811_1,http://www.mcgis.org/datasets/0a82fc2f2baa477cbdbd182092697811_1.zip,https://www.mcgisweb.org/mcgis/rest/services/ArcGISOpenData/ArcGISOpenData/MapServer/1,,MapServer,Transportation|OpenData
80d80168ba7d4645a794eafa8bd4eccc_13,02b-17113,Police Stations,,Place point locations,Geospatial data,,Shapefile,Dataset|Service,Vector,2017-10-13T16:10:57.000Z,,,"McClean County, Illinois, United States|Illinois, United States","-89.2235,40.3115,-88.611,40.7459",Illinois,Counties Geospatial Data,"McClean County, Illinois",McGIS - McLean County GIS ,http://www.mcgis.org/datasets/80d80168ba7d4645a794eafa8bd4eccc_13,http://www.mcgis.org/datasets/80d80168ba7d4645a794eafa8bd4eccc_13.zip,https://www.mcgisweb.org/mcgis/rest/services/ArcGISOpenData/ArcGISOpenData/MapServer/13,,MapServer,OpenData|safety
502eefa828f94f749bbab9da63b0d016_0,02b-17113,Addresses,,There is no description available.,Geospatial data,,Shapefile,Dataset|Service,Vector,2017-02-17T16:24:33.000Z,,,"McClean County, Illinois, United States|Illinois, United States","-89.2705,40.2783,-88.4594,40.7571",Illinois,Counties Geospatial Data,"McClean County, Illinois",McGIS - McLean County GIS ,http://www.mcgis.org/datasets/502eefa828f94f749bbab9da63b0d016_0,http://www.mcgis.org/datasets/502eefa828f94f749bbab9da63b0d016_0.zip,https://www.mcgisweb.org/mcgis/rest/services/ArcGISOpenData/ArcGISOpenData/MapServer/0,,MapServer,addresses|Housing|OpenData|landrecords
1eff7032b9be40338657720a688ef3d9_14,02b-17113,Unincorporated Areas,,This is a polygon feature class that holds polygons that make up the unincorporated town of McLean County. A polygon was drawn around all parcels that make up the unicorporated areas and exported to a new layer.,Geospatial data,,Shapefile,Dataset|Service,Vector,2017-10-13T16:22:01.000Z,,,"McClean County, Illinois, United States|Illinois, United States","-89.1615,40.2791,-88.4695,40.7502",Illinois,Counties Geospatial Data,"McClean County, Illinois",McGIS - McLean County GIS ,http://www.mcgis.org/datasets/1eff7032b9be40338657720a688ef3d9_14,http://www.mcgis.org/datasets/1eff7032b9be40338657720a688ef3d9_14.zip,https://www.mcgisweb.org/mcgis/rest/services/ArcGISOpenData/ArcGISOpenData/MapServer/14,,MapServer,OpenData|adminareas
a3e905503b164ef2a58288370d97a7d4_3,04b-24005,Zoning 2000,,"Zoning is a system of land use regulation that controls the physical development of land. It is a legal mechanism by which local government is able to regulate an owner?s right to use privately owned land for the sake of protecting the public health, safety, and/or general welfare. Land is mapped into different zones with the primary purpose of promoting compatible land uses and to separate incompatible uses.",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-06-08T17:41:49.000Z,,,"Baltimore County, Maryland, United States|Maryland, United States","-76.8976,39.1947,-76.3174,39.7219",Maryland,Counties Geospatial Data,"Baltimore County, Maryland",Baltimore County Web Map Portal,http://data-bc-gis.opendata.arcgis.com/datasets/a3e905503b164ef2a58288370d97a7d4_3,http://data-bc-gis.opendata.arcgis.com/datasets/a3e905503b164ef2a58288370d97a7d4_3.zip,https://bcgis.baltimorecountymd.gov/arcgis/rest/services/DevelopmentManagement/Zoning/MapServer/3,,MapServer,zoning|baltimore county|2000
6e285019aa38494a98455fca4e96e472_0,04b-24005,Houses of Worship,,"Locations of the houses of worship in Baltimore County, Maryland as of April 25, 2018. The data was created using the baltimore county facilities data by querying the following code: LEVELNAME2 = 'HOUSES OF WORSHIP' and removing points that were part of the religious institution's campus but not houses of worship.",Geospatial data,,Shapefile,Dataset|Service,Vector,2018-06-27T12:06:42.000Z,,,"Baltimore County, Maryland, United States|Maryland, United States","-76.8707,39.2089,-76.3569,39.7149",Maryland,Counties Geospatial Data,"Baltimore County, Maryland",Baltimore County Web Map Portal,http://data-bc-gis.opendata.arcgis.com/datasets/6e285019aa38494a98455fca4e96e472_0,http://data-bc-gis.opendata.arcgis.com/datasets/6e285019aa38494a98455fca4e96e472_0.zip,https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Facilities/Facilities/MapServer/0,,MapServer,church|houses of worship|facilities
0551d42df59b4dc194df40653518a511_3,04b-24005,High Schools,,Locations of high schools for Baltimore County.,Geospatial data,,Shapefile,Dataset|Service,Vector,2017-01-06T16:03:50.000Z,,,"Baltimore County, Maryland, United States|Maryland, United States","-76.8171,39.2383,-76.4164,39.5991",Maryland,Counties Geospatial Data,"Baltimore County, Maryland",Baltimore County Web Map Portal,http://data-bc-gis.opendata.arcgis.com/datasets/0551d42df59b4dc194df40653518a511_3,http://data-bc-gis.opendata.arcgis.com/datasets/0551d42df59b4dc194df40653518a511_3.zip,https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Education/SchoolDistricts/MapServer/3,,MapServer,Baltimore County|High Schools|education|facilities
26faa41ad9e1445c95b8b95c1ba4559c_6,04b-24005,Alleys and Driveways,,There is no description available.,Geospatial data,,Shapefile,Dataset|Service,Vector,2017-07-12T15:32:15.000Z,,,"Baltimore County, Maryland, United States|Maryland, United States","-76.8893,39.1964,-76.3289,39.7225",Maryland,Counties Geospatial Data,"Baltimore County, Maryland",Baltimore County Web Map Portal,http://data-bc-gis.opendata.arcgis.com/datasets/26faa41ad9e1445c95b8b95c1ba4559c_6,http://data-bc-gis.opendata.arcgis.com/datasets/26faa41ad9e1445c95b8b95c1ba4559c_6.zip,https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Transportation/Centerlines/MapServer/6,,MapServer,baltimore county|roads|alleys|driveways
184a56d7577c48b0bec52576664c8faf_4,04b-24005,National Register of Historic Places,,Point location for national Register of Historic Places.,Geospatial data,,Shapefile,Dataset|Service,Vector,2017-03-22T17:46:43.000Z,,,"Baltimore County, Maryland, United States|Maryland, United States","-76.8812,39.1884,-76.3422,39.7219",Maryland,Counties Geospatial Data,"Baltimore County, Maryland",Baltimore County Web Map Portal,http://data-bc-gis.opendata.arcgis.com/datasets/184a56d7577c48b0bec52576664c8faf_4,http://data-bc-gis.opendata.arcgis.com/datasets/184a56d7577c48b0bec52576664c8faf_4.zip,https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Historic/Historic/MapServer/4,,MapServer,baltimore county|cultural|historic|planning
23b71eef525844fd9b2c6ad755e7ea8c_9,04b-24005,Zoning 2012,,Zoning for Baltimore County from 2012.,Geospatial data,,Shapefile,Dataset|Service,Vector,2017-06-08T19:05:27.000Z,,,"Baltimore County, Maryland, United States|Maryland, United States","-76.8976,39.1947,-76.3174,39.7219",Maryland,Counties Geospatial Data,"Baltimore County, Maryland",Baltimore County Web Map Portal,http://data-bc-gis.opendata.arcgis.com/datasets/23b71eef525844fd9b2c6ad755e7ea8c_9,http://data-bc-gis.opendata.arcgis.com/datasets/23b71eef525844fd9b2c6ad755e7ea8c_9.zip,https://bcgis.baltimorecountymd.gov/arcgis/rest/services/DevelopmentManagement/Zoning/MapServer/9,,MapServer,zoning|2012|baltimore county
9f5aa6f54ebe4a49afb0889f59fce6f2,04b-24005,1996 Orthophotography,,Orthophotography for Baltimore County from March/April 2017.? This is not a complete countywide dataset and only includes central?and western Baltimore County.,Aerial imagery,,Imagery,Image|Service,,2016-08-23T18:54:10.000Z,,,"Baltimore County, Maryland, United States|Maryland, United States","-76.915,39.2047,-76.362,39.4809",Maryland,Counties Geospatial Data,"Baltimore County, Maryland",Baltimore County Web Map Portal,http://data-bc-gis.opendata.arcgis.com/datasets/9f5aa6f54ebe4a49afb0889f59fce6f2,,https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Imagery/Orthos1996/ImageServer,,ImageServer,Baltimore|Baltimore County|Imagery|Orthos|1996|Orthophotography
a3aab587c75846da8e412ed4293914cd_5,04b-24005,Tidal Wetland 2007-2008,,"This data is valid and authoritative for the time period beginning on the date it is approved by the Critical Area Commission, and ending on the date of an approved revision.",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-08-30T14:07:17.000Z,,,"Baltimore County, Maryland, United States|Maryland, United States","-76.6363,39.1981,-76.3205,39.4152",Maryland,Counties Geospatial Data,"Baltimore County, Maryland",Baltimore County Web Map Portal,http://data-bc-gis.opendata.arcgis.com/datasets/a3aab587c75846da8e412ed4293914cd_5,http://data-bc-gis.opendata.arcgis.com/datasets/a3aab587c75846da8e412ed4293914cd_5.zip,https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Environmental/Environmental/MapServer/5,,MapServer,critical area|cbca|tidal wetland
