Title,Alternative Title,Description,Language,Creator,Title Source,Resource Class,ISO Topic Categories,Keyword,Date Issued,Temporal Coverage,Date Range,Spatial Coverage,Bounding Box,Resource Type,Format,Information,Download,MapServer,FeatureServer,ImageServer,ID,Identifier,Provider,Code,Member Of,Status,Accrual Method,Date Accessioned,Rights,Access Rights,Suppressed,Child Record,File Size
,Towers,Tower locations in Anne Arundel County.,eng,"Anne Arundel County, MD","Anne Arundel County, Maryland",Datasets,,Public_Safety|Towers|AnneArundelCounty|AACO|OpenData,2020-01-10T17:56:42.000Z,,,"Herald Harbor, Maryland|Deale, Maryland|Kettering, Maryland|Ferndale, Maryland|Talbot County, Maryland|Annapolis, Maryland|Woodmore, Maryland|Shady Side, Maryland|Galesville, Maryland|Queen Anne's County, Maryland|Mayo, Maryland|Gambrills, Maryland|Jessup, Maryland|Edgewater, Maryland|Calvert County, Maryland|Naval Academy, Maryland|Queensland, Maryland|Queen Anne, Maryland|Howard County, Maryland|Marlboro Village, Maryland|Upper Marlboro, Maryland|Highland Beach, Maryland|Fairwood, Maryland|Crofton, Maryland|Crownsville, Maryland|Brown Station, Maryland|Lake Shore, Maryland|Pasadena, Maryland|Caroline County, Maryland|Anne Arundel County, Maryland|Friendship, Maryland|Riva, Maryland|Marlton, Maryland|Brock Hall, Maryland|Severn, Maryland|Prince George's County, Maryland|Cape St. Claire, Maryland|Severna Park, Maryland|Riviera Beach, Maryland|Glenn Dale, Maryland|Annapolis Neck, Maryland|Arnold, Maryland|Odenton, Maryland|Bowie, Maryland|Arden On The Severn, Maryland|Elkridge, Maryland|Fort Meade, Maryland|Baltimore County, Maryland|Glen Burnie, Maryland|Parole, Maryland|Marlboro Meadows, Maryland|Maryland","-76.8414,38.7228,-76.4053,39.2294",Vector data,Shapefile,https://opendata.aacounty.org/datasets/ac73223682594901ab3dca356ed0df9a_21,https://opendata.aacounty.org/datasets/ac73223682594901ab3dca356ed0df9a_21.zip,https://gis.aacounty.org/arcgis/rest/services/OpenData/Public_Safety_OpenData/MapServer/21,,,ac73223682594901ab3dca356ed0df9a_21,https://hub.arcgis.com/datasets/ac73223682594901ab3dca356ed0df9a_21,University of Maryland,04b-24003,04b-24003,Active,ArcGIS Hub,2021-12-05,,Public,False,False,0.0638 MB
,Bike Map,"Pedestrian & Bicycle Master Plan layer for Anne Arundel County, MD. Item Updated: 11-14-2019 12:58 PM",eng,"Anne Arundel County, MD","Anne Arundel County, Maryland",Datasets,,Transportation|OPZ|AACo|BikeMap|Pedestrian&BicycleMasterPlan|OpenData,2019-04-15T17:03:40.000Z,,,"Herald Harbor, Maryland|Deale, Maryland|Kettering, Maryland|Ferndale, Maryland|Talbot County, Maryland|Annapolis, Maryland|Woodmore, Maryland|Shady Side, Maryland|Galesville, Maryland|Queen Anne's County, Maryland|Mayo, Maryland|Gambrills, Maryland|Jessup, Maryland|Edgewater, Maryland|Calvert County, Maryland|Naval Academy, Maryland|Queensland, Maryland|Queen Anne, Maryland|Howard County, Maryland|Marlboro Village, Maryland|Upper Marlboro, Maryland|Highland Beach, Maryland|Fairwood, Maryland|Crofton, Maryland|Crownsville, Maryland|Brown Station, Maryland|Lake Shore, Maryland|Pasadena, Maryland|Caroline County, Maryland|Anne Arundel County, Maryland|Friendship, Maryland|Riva, Maryland|Marlton, Maryland|Brock Hall, Maryland|Severn, Maryland|Prince George's County, Maryland|Cape St. Claire, Maryland|Severna Park, Maryland|Riviera Beach, Maryland|Glenn Dale, Maryland|Annapolis Neck, Maryland|Arnold, Maryland|Odenton, Maryland|Bowie, Maryland|Arden On The Severn, Maryland|Elkridge, Maryland|Fort Meade, Maryland|Baltimore County, Maryland|Glen Burnie, Maryland|Parole, Maryland|Marlboro Meadows, Maryland|Maryland","-76.8366,38.7215,-76.4059,39.2335",Vector data,Shapefile,https://opendata.aacounty.org/datasets/1d2b3191acd04559a4c1dfe986c78fe8_0,https://opendata.aacounty.org/datasets/1d2b3191acd04559a4c1dfe986c78fe8_0.zip,https://gis.aacounty.org/arcgis/rest/services/OpenData/Transportation_OpenData/MapServer/0,,,1d2b3191acd04559a4c1dfe986c78fe8_0,https://hub.arcgis.com/datasets/1d2b3191acd04559a4c1dfe986c78fe8_0,University of Maryland,04b-24003,04b-24003,Active,ArcGIS Hub,2021-12-05,,Public,False,False,0.2465 MB
,Water Hydrants,Water hydrant locations in Anne Arundel County. Item Updated: 11-14-2019 12:58 PM,eng,"Anne Arundel County, MD","Anne Arundel County, Maryland",Datasets,,Utility|AAFD|AACo|WaterHydrants|OpenData,2019-04-16T11:38:36.000Z,,,"Herald Harbor, Maryland|Deale, Maryland|Ferndale, Maryland|Talbot County, Maryland|Annapolis, Maryland|Woodmore, Maryland|Shady Side, Maryland|Galesville, Maryland|Queen Anne's County, Maryland|Mayo, Maryland|Gambrills, Maryland|Jessup, Maryland|Edgewater, Maryland|Calvert County, Maryland|Naval Academy, Maryland|Queensland, Maryland|Queen Anne, Maryland|Howard County, Maryland|Marlboro Village, Maryland|Upper Marlboro, Maryland|Highland Beach, Maryland|Fairwood, Maryland|Crofton, Maryland|Crownsville, Maryland|Lake Shore, Maryland|Pasadena, Maryland|Caroline County, Maryland|Anne Arundel County, Maryland|Friendship, Maryland|Riva, Maryland|Marlton, Maryland|Brock Hall, Maryland|Severn, Maryland|Prince George's County, Maryland|Cape St. Claire, Maryland|Severna Park, Maryland|Riviera Beach, Maryland|Annapolis Neck, Maryland|Arnold, Maryland|Odenton, Maryland|Bowie, Maryland|Arden On The Severn, Maryland|Elkridge, Maryland|Fort Meade, Maryland|Baltimore County, Maryland|Glen Burnie, Maryland|Parole, Maryland|Marlboro Meadows, Maryland|Maryland","-76.8283,38.7225,-76.4214,39.2349",Vector data,Shapefile,https://opendata.aacounty.org/datasets/75c50aa9d4e74d989ef8b68f3fd66df6_13,https://opendata.aacounty.org/datasets/75c50aa9d4e74d989ef8b68f3fd66df6_13.zip,https://gis.aacounty.org/arcgis/rest/services/OpenData/Utility_ERD_OpenData/MapServer/13,,,75c50aa9d4e74d989ef8b68f3fd66df6_13,https://hub.arcgis.com/datasets/75c50aa9d4e74d989ef8b68f3fd66df6_13,University of Maryland,04b-24003,04b-24003,Active,ArcGIS Hub,2021-12-05,,Public,False,False,0.358 MB
,Park Features Point,"This is the Park Features Point layer for Anne Arundel County, Maryland.",eng,"Anne Arundel County, MD","Anne Arundel County, Maryland",Datasets,,ParkFeaturesPoint|Recreation|AnneArundelCounty|AACO|OpenData,2020-03-06T16:34:00.000Z,,,"Herald Harbor, Maryland|Deale, Maryland|Brooklyn Park, Maryland|Ferndale, Maryland|Talbot County, Maryland|Annapolis, Maryland|Woodmore, Maryland|Shady Side, Maryland|Galesville, Maryland|Queen Anne's County, Maryland|Mayo, Maryland|Gambrills, Maryland|Jessup, Maryland|Edgewater, Maryland|Naval Academy, Maryland|Queensland, Maryland|Queen Anne, Maryland|Howard County, Maryland|Marlboro Village, Maryland|Upper Marlboro, Maryland|Highland Beach, Maryland|Fairwood, Maryland|Crofton, Maryland|Crownsville, Maryland|Lake Shore, Maryland|Pasadena, Maryland|Caroline County, Maryland|Anne Arundel County, Maryland|Linthicum, Maryland|Riva, Maryland|Marlton, Maryland|Brock Hall, Maryland|Severn, Maryland|Prince George's County, Maryland|Severna Park, Maryland|Riviera Beach, Maryland|Annapolis Neck, Maryland|Arnold, Maryland|Odenton, Maryland|Bowie, Maryland|Arden On The Severn, Maryland|Elkridge, Maryland|Fort Meade, Maryland|Baltimore County, Maryland|Glen Burnie, Maryland|Parole, Maryland|Marlboro Meadows, Maryland|Maryland","-76.8334,38.7275,-76.4263,39.2357",Vector data,Shapefile,https://opendata.aacounty.org/datasets/c8481f2044974e6d97e883286afb6c50_6,https://opendata.aacounty.org/datasets/c8481f2044974e6d97e883286afb6c50_6.zip,https://gis.aacounty.org/arcgis/rest/services/OpenData/Recreation_OpenData/MapServer/6,,,c8481f2044974e6d97e883286afb6c50_6,https://hub.arcgis.com/datasets/c8481f2044974e6d97e883286afb6c50_6,University of Maryland,04b-24003,04b-24003,Active,ArcGIS Hub,2021-12-05,,Public,False,False,0.4061 MB
,Transit Stops,"This is the Transit Stops layer for Anne Arundel County, Maryland.",eng,"Anne Arundel County, MD","Anne Arundel County, Maryland",Datasets,,Transportation|TransitStops|AnneArundelCounty|AACO|OpenData,2019-03-18T18:25:52.000Z,,,"Brooklyn Park, Maryland|Ferndale, Maryland|Lansdowne, Maryland|North Laurel, Maryland|West Laurel, Maryland|Baltimore Highlands, Maryland|Gambrills, Maryland|Jessup, Maryland|Montgomery County, Maryland|Howard County, Maryland|South Laurel, Maryland|Arbutus, Maryland|Crofton, Maryland|Ilchester, Maryland|Anne Arundel County, Maryland|Savage, Maryland|Linthicum, Maryland|Severn, Maryland|Prince George's County, Maryland|Scaggsville, Maryland|Maryland City, Maryland|Laurel, Maryland|Odenton, Maryland|Berwyn Heights, Maryland|Elkridge, Maryland|Fort Meade, Maryland|Baltimore County, Maryland|Maryland","-76.9276,38.9781,-76.5720,39.2901",Vector data,Shapefile,https://opendata.aacounty.org/datasets/c627ce8935c44192b7f92bf2ea95b4a2_8,https://opendata.aacounty.org/datasets/c627ce8935c44192b7f92bf2ea95b4a2_8.zip,https://gis.aacounty.org/arcgis/rest/services/OpenData/Transportation_OpenData/MapServer/8,,,c627ce8935c44192b7f92bf2ea95b4a2_8,https://hub.arcgis.com/datasets/c627ce8935c44192b7f92bf2ea95b4a2_8,University of Maryland,04b-24003,04b-24003,Active,ArcGIS Hub,2021-12-05,,Public,False,False,0.0384 MB
,Common Places,"Current address point GIS layer for Anne Arundel County, MD.",eng,"Anne Arundel County, MD","Anne Arundel County, Maryland",Datasets,,PublicSafety|AAPD|AACo|CommonPlaces|OpenData,2020-01-10T17:56:28.000Z,,,"Herald Harbor, Maryland|Deale, Maryland|Kettering, Maryland|Brooklyn Park, Maryland|Ferndale, Maryland|Talbot County, Maryland|Annapolis, Maryland|North Beach, Maryland|Woodmore, Maryland|Shady Side, Maryland|Galesville, Maryland|Queen Anne's County, Maryland|Mayo, Maryland|Gambrills, Maryland|Jessup, Maryland|Edgewater, Maryland|Calvert County, Maryland|Naval Academy, Maryland|Queensland, Maryland|Queen Anne, Maryland|Howard County, Maryland|Marlboro Village, Maryland|Upper Marlboro, Maryland|Highland Beach, Maryland|Fairwood, Maryland|Crofton, Maryland|Crownsville, Maryland|Brown Station, Maryland|Lake Shore, Maryland|Pasadena, Maryland|Caroline County, Maryland|Anne Arundel County, Maryland|Friendship, Maryland|Linthicum, Maryland|Riva, Maryland|Marlton, Maryland|Brock Hall, Maryland|Severn, Maryland|Prince George's County, Maryland|Cape St. Claire, Maryland|Severna Park, Maryland|Riviera Beach, Maryland|Glenn Dale, Maryland|Annapolis Neck, Maryland|Arnold, Maryland|Odenton, Maryland|Bowie, Maryland|Arden On The Severn, Maryland|Elkridge, Maryland|Fort Meade, Maryland|Baltimore County, Maryland|Glen Burnie, Maryland|Parole, Maryland|Marlboro Meadows, Maryland|Maryland","-76.8391,38.7025,-76.3328,39.2354",Vector data,Shapefile,https://opendata.aacounty.org/datasets/a6caf0c71a5f45cca09006e7e5287916_2,https://opendata.aacounty.org/datasets/a6caf0c71a5f45cca09006e7e5287916_2.zip,https://gis.aacounty.org/arcgis/rest/services/OpenData/Public_Safety_OpenData/MapServer/2,,,a6caf0c71a5f45cca09006e7e5287916_2,https://hub.arcgis.com/datasets/a6caf0c71a5f45cca09006e7e5287916_2,University of Maryland,04b-24003,04b-24003,Active,ArcGIS Hub,2021-12-05,,Public,False,False,1.382 MB
,Topo 2011,Anne Arundel County Topography 2011 Item Updated: 11-14-2019 12:55 PM,eng,"Anne Arundel County, MD","Anne Arundel County, Maryland",Datasets,,Elevation|OITGIS|AACo|Topo2011|OpenData,2019-11-14T17:55:36.000Z,,,"Herald Harbor, Maryland|Deale, Maryland|Kettering, Maryland|Brooklyn Park, Maryland|Ferndale, Maryland|Talbot County, Maryland|Annapolis, Maryland|North Beach, Maryland|Woodmore, Maryland|Largo, Maryland|Shady Side, Maryland|Galesville, Maryland|Queen Anne's County, Maryland|Mayo, Maryland|Gambrills, Maryland|Jessup, Maryland|Edgewater, Maryland|Calvert County, Maryland|Naval Academy, Maryland|Queensland, Maryland|Queen Anne, Maryland|Howard County, Maryland|Marlboro Village, Maryland|Upper Marlboro, Maryland|Highland Beach, Maryland|Fairwood, Maryland|Crofton, Maryland|Crownsville, Maryland|Brown Station, Maryland|Lake Shore, Maryland|Pasadena, Maryland|Caroline County, Maryland|Anne Arundel County, Maryland|Friendship, Maryland|Savage, Maryland|Linthicum, Maryland|Riva, Maryland|Marlton, Maryland|Brock Hall, Maryland|Severn, Maryland|Prince George's County, Maryland|Cape St. Claire, Maryland|Severna Park, Maryland|Riviera Beach, Maryland|Maryland City, Maryland|Glenn Dale, Maryland|Mitchellville, Maryland|Annapolis Neck, Maryland|Arnold, Maryland|Odenton, Maryland|Bowie, Maryland|Arden On The Severn, Maryland|Elkridge, Maryland|Fort Meade, Maryland|Baltimore County, Maryland|Glen Burnie, Maryland|Parole, Maryland|Marlboro Meadows, Maryland|Maryland","-76.8523,38.7042,-76.3928,39.2435",Vector data,Shapefile,https://opendata.aacounty.org/datasets/0ee7e39a30bc485cb551d2f348bff4d2_2,https://opendata.aacounty.org/datasets/0ee7e39a30bc485cb551d2f348bff4d2_2.zip,https://gis.aacounty.org/arcgis/rest/services/OpenData/Elevation_OpenData/MapServer/2,,,0ee7e39a30bc485cb551d2f348bff4d2_2,https://hub.arcgis.com/datasets/0ee7e39a30bc485cb551d2f348bff4d2_2,University of Maryland,04b-24003,04b-24003,Active,ArcGIS Hub,2021-12-05,,Public,False,False,696.1473 MB
,Drafting Sites and Tanks,"This is the Drafting Sites and Tanks layer for Anne Arundel County, Maryland. ",eng,"Anne Arundel County, MD","Anne Arundel County, Maryland",Datasets,,Public_Safety|DraftingSitesandTanks|AnneArundelCounty|AACO|OpenData,2020-01-10T17:56:28.000Z,,,"Herald Harbor, Maryland|Deale, Maryland|Talbot County, Maryland|Annapolis, Maryland|Woodmore, Maryland|Shady Side, Maryland|Galesville, Maryland|Queen Anne's County, Maryland|Mayo, Maryland|Gambrills, Maryland|Jessup, Maryland|Edgewater, Maryland|Calvert County, Maryland|Naval Academy, Maryland|Queensland, Maryland|Queen Anne, Maryland|Howard County, Maryland|Marlboro Village, Maryland|Upper Marlboro, Maryland|Highland Beach, Maryland|Fairwood, Maryland|Crofton, Maryland|Crownsville, Maryland|Lake Shore, Maryland|Caroline County, Maryland|Friendship, Maryland|Anne Arundel County, Maryland|Riva, Maryland|Marlton, Maryland|Brock Hall, Maryland|Severn, Maryland|Prince George's County, Maryland|Cape St. Claire, Maryland|Severna Park, Maryland|Riviera Beach, Maryland|Annapolis Neck, Maryland|Arnold, Maryland|Odenton, Maryland|Bowie, Maryland|Arden On The Severn, Maryland|Fort Meade, Maryland|Parole, Maryland|Marlboro Meadows, Maryland|Maryland","-76.8267,38.7245,-76.3991,39.1973",Vector data,Shapefile,https://opendata.aacounty.org/datasets/cd4c9b5516e14808af17eb1a8cb9c3fa_3,https://opendata.aacounty.org/datasets/cd4c9b5516e14808af17eb1a8cb9c3fa_3.zip,https://gis.aacounty.org/arcgis/rest/services/OpenData/Public_Safety_OpenData/MapServer/3,,,cd4c9b5516e14808af17eb1a8cb9c3fa_3,https://hub.arcgis.com/datasets/cd4c9b5516e14808af17eb1a8cb9c3fa_3,University of Maryland,04b-24003,04b-24003,Active,ArcGIS Hub,2021-12-05,,Public,False,False,0.066 MB
,Water Mains,Water mains in Anne Arundel County. Item Updated: 11-14-2019 12:58 PM,eng,"Anne Arundel County, MD","Anne Arundel County, Maryland",Datasets,,Utility|WaterMains|AnneArundelCounty|AACO|OpenData,2019-04-16T14:40:50.000Z,,,"Herald Harbor, Maryland|Deale, Maryland|Brooklyn Park, Maryland|Ferndale, Maryland|Talbot County, Maryland|Annapolis, Maryland|Woodmore, Maryland|Shady Side, Maryland|Galesville, Maryland|Queen Anne's County, Maryland|Mayo, Maryland|Gambrills, Maryland|Jessup, Maryland|Edgewater, Maryland|Calvert County, Maryland|Naval Academy, Maryland|Queensland, Maryland|Queen Anne, Maryland|Howard County, Maryland|Marlboro Village, Maryland|Upper Marlboro, Maryland|Highland Beach, Maryland|Fairwood, Maryland|Crofton, Maryland|Crownsville, Maryland|Lake Shore, Maryland|Pasadena, Maryland|Caroline County, Maryland|Anne Arundel County, Maryland|Friendship, Maryland|Linthicum, Maryland|Riva, Maryland|Marlton, Maryland|Brock Hall, Maryland|Severn, Maryland|Prince George's County, Maryland|Cape St. Claire, Maryland|Severna Park, Maryland|Riviera Beach, Maryland|Annapolis Neck, Maryland|Arnold, Maryland|Odenton, Maryland|Bowie, Maryland|Arden On The Severn, Maryland|Elkridge, Maryland|Fort Meade, Maryland|Baltimore County, Maryland|Glen Burnie, Maryland|Parole, Maryland|Marlboro Meadows, Maryland|Maryland","-76.8288,38.7225,-76.4206,39.2362",Vector data,Shapefile,https://opendata.aacounty.org/datasets/57221a439c454504a568d076ac5885ce_14,https://opendata.aacounty.org/datasets/57221a439c454504a568d076ac5885ce_14.zip,https://gis.aacounty.org/arcgis/rest/services/OpenData/Utility_ERD_OpenData/MapServer/14,,,57221a439c454504a568d076ac5885ce_14,https://hub.arcgis.com/datasets/57221a439c454504a568d076ac5885ce_14,University of Maryland,04b-24003,04b-24003,Active,ArcGIS Hub,2021-12-05,,Public,False,False,5.1055 MB
,Rail Lines,"Railroad lines layer for Anne Arundel County, MD. Item Updated: 11-14-2019 12:58 PM",eng,"Anne Arundel County, MD","Anne Arundel County, Maryland",Datasets,,Transportation|OPZ|AACo|RailLines|OpenData,2019-04-15T17:36:22.000Z,,,"Gambrills, Maryland|Anne Arundel County, Maryland|Jessup, Maryland|Herald Harbor, Maryland|Arden On The Severn, Maryland|Ferndale, Maryland|Howard County, Maryland|Fort Meade, Maryland|Elkridge, Maryland|Glen Burnie, Maryland|Severn, Maryland|Baltimore County, Maryland|Maryland","-76.8419,39.0287,-76.5369,39.2254",Vector data,Shapefile,https://opendata.aacounty.org/datasets/7778dd2938a648d6a6bd2627071e8a7d_1,https://opendata.aacounty.org/datasets/7778dd2938a648d6a6bd2627071e8a7d_1.zip,https://gis.aacounty.org/arcgis/rest/services/OpenData/Transportation_OpenData/MapServer/1,,,7778dd2938a648d6a6bd2627071e8a7d_1,https://hub.arcgis.com/datasets/7778dd2938a648d6a6bd2627071e8a7d_1,University of Maryland,04b-24003,04b-24003,Active,ArcGIS Hub,2021-12-05,,Public,False,False,0.1737 MB
,Rail Stations,"This is the Rail Stations layer for Anne Arundel County, Maryland.",eng,"Anne Arundel County, MD","Anne Arundel County, Maryland",Datasets,,Transportation|RailStations|AnneArundelCounty|AACO|OpenData,2019-04-15T17:29:29.000Z,,,"Anne Arundel County, Maryland|Jessup, Maryland|Elkridge, Maryland|Howard County, Maryland|Fort Meade, Maryland|Linthicum, Maryland|Baltimore County, Maryland|Severn, Maryland|Maryland","-76.8418,39.0179,-76.6327,39.2386",Vector data,Shapefile,https://opendata.aacounty.org/datasets/0b264e723f63475c8056da9ed688ba7b_2,https://opendata.aacounty.org/datasets/0b264e723f63475c8056da9ed688ba7b_2.zip,https://gis.aacounty.org/arcgis/rest/services/OpenData/Transportation_OpenData/MapServer/2,,,0b264e723f63475c8056da9ed688ba7b_2,https://hub.arcgis.com/datasets/0b264e723f63475c8056da9ed688ba7b_2,University of Maryland,04b-24003,04b-24003,Active,ArcGIS Hub,2021-12-05,,Public,False,False,0.0026 MB
,Sidewalk Centerline,"Sidewalk Centerline layer for Anne Arundel County, Maryland. Last Updated 6/21/2021 based on 2020 Orthophotos.",eng,"Anne Arundel County, MD","Anne Arundel County, Maryland",Datasets,,SidewalkCenterline|Transportation|AnneArundelCounty|AACO|OpenData,2020-03-16T13:14:40.000Z,,,"Herald Harbor, Maryland|Deale, Maryland|Kettering, Maryland|Brooklyn Park, Maryland|Ferndale, Maryland|Talbot County, Maryland|Annapolis, Maryland|Woodmore, Maryland|Shady Side, Maryland|Galesville, Maryland|Queen Anne's County, Maryland|Mayo, Maryland|Gambrills, Maryland|Jessup, Maryland|Edgewater, Maryland|Calvert County, Maryland|Naval Academy, Maryland|Queensland, Maryland|Queen Anne, Maryland|Howard County, Maryland|Marlboro Village, Maryland|Upper Marlboro, Maryland|Highland Beach, Maryland|Fairwood, Maryland|Crofton, Maryland|Crownsville, Maryland|Brown Station, Maryland|Lake Shore, Maryland|Pasadena, Maryland|Caroline County, Maryland|Anne Arundel County, Maryland|Friendship, Maryland|Linthicum, Maryland|Riva, Maryland|Marlton, Maryland|Brock Hall, Maryland|Severn, Maryland|Prince George's County, Maryland|Cape St. Claire, Maryland|Severna Park, Maryland|Riviera Beach, Maryland|Glenn Dale, Maryland|Annapolis Neck, Maryland|Arnold, Maryland|Odenton, Maryland|Bowie, Maryland|Arden On The Severn, Maryland|Elkridge, Maryland|Fort Meade, Maryland|Baltimore County, Maryland|Glen Burnie, Maryland|Parole, Maryland|Marlboro Meadows, Maryland|Maryland","-76.8428,38.7204,-76.3935,39.2360",Vector data,Shapefile,https://opendata.aacounty.org/datasets/6c036fb9e1704611900f499e6d1099a8_9,https://opendata.aacounty.org/datasets/6c036fb9e1704611900f499e6d1099a8_9.zip,https://gis.aacounty.org/arcgis/rest/services/OpenData/Transportation_OpenData/MapServer/9,,,6c036fb9e1704611900f499e6d1099a8_9,https://hub.arcgis.com/datasets/6c036fb9e1704611900f499e6d1099a8_9,University of Maryland,04b-24003,04b-24003,Active,ArcGIS Hub,2021-12-05,,Public,False,False,9.3405 MB
