Title,Alternative Title,Description,Language,Creator,Title Source,Resource Class,ISO Topic Categories,Keyword,Date Issued,Temporal Coverage,Date Range,Spatial Coverage,Bounding Box,Resource Type,Format,Information,Download,MapServer,FeatureServer,ImageServer,ID,Identifier,Provider,Code,Member Of,Is Part Of,Status,Accrual Method,Date Accessioned,Rights,Access Rights,Suppressed,Child Record,File Size
,Farmers Market,This dataset represents the locations of Farmers Markets in Baltimore City,eng,Baltimore City,"City of Baltimore, Maryland",Datasets,,business|FarmersMarkets|Community|Food|Organic|Geographic,2020-11-19T21:13:15.000Z,,,"Baltimore County, Maryland|Baltimore City County, Maryland|Anne Arundel County, Maryland|Baltimore, Maryland|Maryland","-76.6972,39.2519,-76.5667,39.3684",Vector data,Shapefile,https://data.baltimorecity.gov/datasets/aadb693151aa43af8a91efa47ce89ee2_0,https://data.baltimorecity.gov/datasets/aadb693151aa43af8a91efa47ce89ee2_0.zip,,https://opendata.baltimorecity.gov/egis/rest/services/Hosted/Farmers_Market/FeatureServer/0,,aadb693151aa43af8a91efa47ce89ee2_0,https://hub.arcgis.com/datasets/aadb693151aa43af8a91efa47ce89ee2_0,City of Baltimore GIS Open Data,04c-02,a-b-c-local-government-open-data,04c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,0.003 MB
,Senior Centers,This dataset represents the location of senior centers in Baltimore City. The list used to create this data was provided by CARE Services.,eng,Baltimore City,"City of Baltimore, Maryland",Datasets,,Community|SeniorCenter|Health|Geographic,2020-11-19T22:27:20.000Z,,,"Baltimore County, Maryland|Baltimore City County, Maryland|Anne Arundel County, Maryland|Baltimore, Maryland|Maryland","-76.6980,39.2504,-76.5654,39.3691",Vector data,Shapefile,https://data.baltimorecity.gov/datasets/92268d8813414bb5b0dbade2d90d7cf1_0,https://data.baltimorecity.gov/datasets/92268d8813414bb5b0dbade2d90d7cf1_0.zip,,https://opendata.baltimorecity.gov/egis/rest/services/Hosted/Senior_Centers/FeatureServer/0,,92268d8813414bb5b0dbade2d90d7cf1_0,https://hub.arcgis.com/datasets/92268d8813414bb5b0dbade2d90d7cf1_0,City of Baltimore GIS Open Data,04c-02,a-b-c-local-government-open-data,04c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,0.0037 MB
,Bike Lane,This dataset represents lanes designated for bike and scooter travel only. The bike lane is a 5ft wide line with a bike symbol indicating that only bikes should use that lane. A Sharrow is a roadway which is shared by bikes and automobiles.,eng,Baltimore City,"City of Baltimore, Maryland",Datasets,,BikeLanes|Bike|Scooter|Transportation|transportation,2020-11-17T19:40:45.000Z,,,"Baltimore Highlands, Maryland|Anne Arundel County, Maryland|Baltimore County, Maryland|Maryland","-76.7125,39.2229,-76.5298,39.3720",Vector data,Shapefile,https://data.baltimorecity.gov/datasets/01932138f6714d63b9531912ecc2a62b_0,https://data.baltimorecity.gov/datasets/01932138f6714d63b9531912ecc2a62b_0.zip,,https://opendata.baltimorecity.gov/egis/rest/services/Hosted/BikeFacilities_and_Bike_Lane/FeatureServer/0,,01932138f6714d63b9531912ecc2a62b_0,https://hub.arcgis.com/datasets/01932138f6714d63b9531912ecc2a62b_0,City of Baltimore GIS Open Data,04c-02,a-b-c-local-government-open-data,04c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,0.1877 MB
,Religious Building,This dataset represents the location of religious buildings within the City of Baltimore.,eng,Baltimore City,"City of Baltimore, Maryland",Datasets,,Community|Art&Culture|Religious|Religion|Church|Synagogue|Geographic,2020-12-11T18:14:56.000Z,,,"Baltimore Highlands, Maryland|Anne Arundel County, Maryland|Baltimore County, Maryland|Maryland","-76.7112,39.2235,-76.5305,39.3718",Vector data,Shapefile,https://data.baltimorecity.gov/datasets/87f0fda8a012491280a8c3472e46eab9_0,https://data.baltimorecity.gov/datasets/87f0fda8a012491280a8c3472e46eab9_0.zip,,https://opendata.baltimorecity.gov/egis/rest/services/Hosted/Religious_Building/FeatureServer/0,,87f0fda8a012491280a8c3472e46eab9_0,https://hub.arcgis.com/datasets/87f0fda8a012491280a8c3472e46eab9_0,City of Baltimore GIS Open Data,04c-02,a-b-c-local-government-open-data,04c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,0.068 MB
,Evacuation Shelter,This dataset represents the location of Emergency Evacuation Centers within the City of Baltimore. ,eng,Baltimore City,"City of Baltimore, Maryland",Datasets,,PublicSafety|Evacuation|Shelter|Emergency|Geographic,2020-11-23T14:42:34.000Z,,,"Baltimore Highlands, Maryland|Anne Arundel County, Maryland|Baltimore County, Maryland|Maryland","-76.7058,39.2245,-76.5305,39.3670",Vector data,Shapefile,https://data.baltimorecity.gov/datasets/7733de7bda74493a917aa3a50a501eb4_0,https://data.baltimorecity.gov/datasets/7733de7bda74493a917aa3a50a501eb4_0.zip,,https://opendata.baltimorecity.gov/egis/rest/services/Hosted/Evacuation_Shelter/FeatureServer/0,,7733de7bda74493a917aa3a50a501eb4_0,https://hub.arcgis.com/datasets/7733de7bda74493a917aa3a50a501eb4_0,City of Baltimore GIS Open Data,04c-02,a-b-c-local-government-open-data,04c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,0.0208 MB
,MIZOD,This dataset represents a zoning district overlaid across existing industrial zones along the water to allow only industries that use or need deep water access. The Overlay district was set to.,eng,Baltimore City,"City of Baltimore, Maryland",Datasets,,Planning|Zoning|Maritime|Industrial|Economic|Development|Geographic,2020-11-23T14:51:57.000Z,,,"Baltimore County, Maryland|Baltimore City County, Maryland|Anne Arundel County, Maryland|Baltimore, Maryland|Maryland","-76.6053,39.1995,-76.5298,39.2772",Vector data,Shapefile,https://data.baltimorecity.gov/datasets/efe237d0c9014c948ba2eb80ddbef5b4_0,https://data.baltimorecity.gov/datasets/efe237d0c9014c948ba2eb80ddbef5b4_0.zip,,https://opendata.baltimorecity.gov/egis/rest/services/Hosted/MIZOD/FeatureServer/0,,efe237d0c9014c948ba2eb80ddbef5b4_0,https://hub.arcgis.com/datasets/efe237d0c9014c948ba2eb80ddbef5b4_0,City of Baltimore GIS Open Data,04c-02,a-b-c-local-government-open-data,04c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,0.0113 MB
,Community Statistical Area,This dataset represents the clusters of neighborhoods developed by the City of Baltimore's Planning Department based on recognizable city neighborhoods.,eng,Baltimore City,"City of Baltimore, Maryland",Datasets,,Census|Neighborhood|Tract,2020-11-20T18:07:46.000Z,,,"Anne Arundel County, Maryland|Baltimore Highlands, Maryland|Baltimore County, Maryland|Brooklyn Park, Maryland|Lansdowne, Maryland|Maryland","-76.7114,39.1972,-76.5297,39.3720",Vector data,Shapefile,https://data.baltimorecity.gov/datasets/8545f13d2dc04accbd68081fa4a400da_0,https://data.baltimorecity.gov/datasets/8545f13d2dc04accbd68081fa4a400da_0.zip,,https://opendata.baltimorecity.gov/egis/rest/services/Hosted/Community_Statistical_Area/FeatureServer/0,,8545f13d2dc04accbd68081fa4a400da_0,https://hub.arcgis.com/datasets/8545f13d2dc04accbd68081fa4a400da_0,City of Baltimore GIS Open Data,04c-02,a-b-c-local-government-open-data,04c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,0.4478 MB
,Ward Precincts,This dataset represents the ward precinct voting boundaries for the city of Baltimore.,eng,Baltimore City,"City of Baltimore, Maryland",Datasets,,CityGovernment|Elections|WardPrecints|Precincts|Polling|Geographic,2020-11-19T21:26:14.000Z,,,"Anne Arundel County, Maryland|Baltimore Highlands, Maryland|Baltimore County, Maryland|Brooklyn Park, Maryland|Lansdowne, Maryland|Maryland","-76.7115,39.1972,-76.5295,39.3722",Vector data,Shapefile,https://data.baltimorecity.gov/datasets/7c406ae2d53b448883a66fc390cf1f68_0,https://data.baltimorecity.gov/datasets/7c406ae2d53b448883a66fc390cf1f68_0.zip,,https://opendata.baltimorecity.gov/egis/rest/services/Hosted/Ward_Precincts/FeatureServer/0,,7c406ae2d53b448883a66fc390cf1f68_0,https://hub.arcgis.com/datasets/7c406ae2d53b448883a66fc390cf1f68_0,City of Baltimore GIS Open Data,04c-02,a-b-c-local-government-open-data,04c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,0.3209 MB
,2014 Housing Market Typology,"This dataset represents indicators of local housing market strengths and to appropriately match neighborhood strategies to market conditions, for the best use of public and private resources.",eng,Baltimore City,"City of Baltimore, Maryland",Datasets,,Housing&Development|Housing|Census|Market|Foreclosure|Neiborhood|Development|Geographic,2020-11-23T13:44:45.000Z,,,"Anne Arundel County, Maryland|Baltimore Highlands, Maryland|Baltimore County, Maryland|Brooklyn Park, Maryland|Lansdowne, Maryland|Maryland","-76.7115,39.1972,-76.5289,39.3722",Vector data,Shapefile,https://data.baltimorecity.gov/datasets/b46be1312ced48e5934582812cce16bb_0,https://data.baltimorecity.gov/datasets/b46be1312ced48e5934582812cce16bb_0.zip,,https://opendata.baltimorecity.gov/egis/rest/services/Hosted/2014_Housing_Market_Typology/FeatureServer/0,,b46be1312ced48e5934582812cce16bb_0,https://hub.arcgis.com/datasets/b46be1312ced48e5934582812cce16bb_0,City of Baltimore GIS Open Data,04c-02,a-b-c-local-government-open-data,04c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,2.131 MB
,Legislative Districts,This dataset represents Maryland Legislative Election Districts for the city.,eng,Baltimore City,"City of Baltimore, Maryland",Datasets,,CityGovernment|Political|Districts|Election|LegislativeDistricts|GeneralAssembly|Geographic,2020-11-17T20:55:16.000Z,,,"Anne Arundel County, Maryland|Baltimore Highlands, Maryland|Baltimore County, Maryland|Brooklyn Park, Maryland|Lansdowne, Maryland|Maryland","-76.7115,39.1972,-76.5295,39.3722",Vector data,Shapefile,https://data.baltimorecity.gov/datasets/b436563467a34d62adad0111527d91ea_0,https://data.baltimorecity.gov/datasets/b436563467a34d62adad0111527d91ea_0.zip,,https://opendata.baltimorecity.gov/egis/rest/services/Hosted/Legislative_Districts/FeatureServer/0,,b436563467a34d62adad0111527d91ea_0,https://hub.arcgis.com/datasets/b436563467a34d62adad0111527d91ea_0,City of Baltimore GIS Open Data,04c-02,a-b-c-local-government-open-data,04c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,0.1117 MB
,Neighborhoods,This dataset represents Baltimore City's Neighborhood boundaries.,eng,Baltimore City,"City of Baltimore, Maryland",Datasets,,Neighborhoods|Community|Geographic,2020-11-19T23:44:20.000Z,,,"Anne Arundel County, Maryland|Baltimore Highlands, Maryland|Baltimore County, Maryland|Brooklyn Park, Maryland|Lansdowne, Maryland|Maryland","-76.7114,39.1972,-76.5297,39.3720",Vector data,Shapefile,https://data.baltimorecity.gov/datasets/f63445d9528349febb81f0b89cd8be5b_0,https://data.baltimorecity.gov/datasets/f63445d9528349febb81f0b89cd8be5b_0.zip,,https://opendata.baltimorecity.gov/egis/rest/services/Hosted/Neighborhoods/FeatureServer/0,,f63445d9528349febb81f0b89cd8be5b_0,https://hub.arcgis.com/datasets/f63445d9528349febb81f0b89cd8be5b_0,City of Baltimore GIS Open Data,04c-02,a-b-c-local-government-open-data,04c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,1.4517 MB
,Council District 2021,This dataset represents Baltimore City council district areas.,eng,Baltimore City,"City of Baltimore, Maryland",Datasets,,citygovernment|CouncilDistrict|Political|Geographic,2020-12-16T15:31:49.000Z,,,"Anne Arundel County, Maryland|Baltimore Highlands, Maryland|Baltimore County, Maryland|Brooklyn Park, Maryland|Lansdowne, Maryland|Maryland","-76.7114,39.1972,-76.5297,39.3720",Vector data,Shapefile,https://data.baltimorecity.gov/datasets/dd6fcf1090e74a1cad873eb07bc36015_0,https://data.baltimorecity.gov/datasets/dd6fcf1090e74a1cad873eb07bc36015_0.zip,,https://opendata.baltimorecity.gov/egis/rest/services/Hosted/Council_District_2021/FeatureServer/0,,dd6fcf1090e74a1cad873eb07bc36015_0,https://hub.arcgis.com/datasets/dd6fcf1090e74a1cad873eb07bc36015_0,City of Baltimore GIS Open Data,04c-02,a-b-c-local-government-open-data,04c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,0.2411 MB
,BCPSS Elementary School Boundary,This dataset represents the Baltimore City Public School System elementary school boundaries.,eng,Baltimore City,"City of Baltimore, Maryland",Datasets,,Education|ElementarySchool|Community|Boundary|School|Geographic,2020-11-20T18:33:50.000Z,,,"Anne Arundel County, Maryland|Baltimore Highlands, Maryland|Baltimore County, Maryland|Brooklyn Park, Maryland|Lansdowne, Maryland|Maryland","-76.7114,39.1972,-76.5297,39.3720",Vector data,Shapefile,https://data.baltimorecity.gov/datasets/981077ebad034178be8f073eef30dc77_0,https://data.baltimorecity.gov/datasets/981077ebad034178be8f073eef30dc77_0.zip,,https://opendata.baltimorecity.gov/egis/rest/services/Hosted/BCPSS_Elementary_SchoolBoundary/FeatureServer/0,,981077ebad034178be8f073eef30dc77_0,https://hub.arcgis.com/datasets/981077ebad034178be8f073eef30dc77_0,City of Baltimore GIS Open Data,04c-02,a-b-c-local-government-open-data,04c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,0.6274 MB
,Restaurants,This dataset represents a list of restaurants within Baltimore City. The accuracy and completeness of this list is unknown.,eng,Baltimore City,"City of Baltimore, Maryland",Datasets,,Business|Restaurant|Food|Economics|Community|Geographic,2020-11-23T17:19:50.000Z,,,"Anne Arundel County, Maryland|Baltimore Highlands, Maryland|Baltimore County, Maryland|Brooklyn Park, Maryland|Lansdowne, Maryland|Maryland","-76.7108,39.2002,-76.5302,39.3720",Vector data,Shapefile,https://data.baltimorecity.gov/datasets/42f8856d647a41b89561e10fb60bc98a_0,https://data.baltimorecity.gov/datasets/42f8856d647a41b89561e10fb60bc98a_0.zip,,https://opendata.baltimorecity.gov/egis/rest/services/Hosted/Restaurants/FeatureServer/0,,42f8856d647a41b89561e10fb60bc98a_0,https://hub.arcgis.com/datasets/42f8856d647a41b89561e10fb60bc98a_0,City of Baltimore GIS Open Data,04c-02,a-b-c-local-government-open-data,04c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,0.1595 MB
,Zoning,This dataset represents the zoning districts as defined by the City's Department of Planning.,eng,Baltimore City,"City of Baltimore, Maryland",Datasets,,Planning|Housing&Development|Zoning|Districts|Economics|Geographic,2020-11-19T17:01:58.000Z,,,"Anne Arundel County, Maryland|Baltimore Highlands, Maryland|Baltimore County, Maryland|Brooklyn Park, Maryland|Lansdowne, Maryland|Maryland","-76.7113,39.1972,-76.5297,39.3720",Vector data,Shapefile,https://data.baltimorecity.gov/datasets/dc7bf04cec4e41ef85cc6b391652e1e7_0,https://data.baltimorecity.gov/datasets/dc7bf04cec4e41ef85cc6b391652e1e7_0.zip,,https://opendata.baltimorecity.gov/egis/rest/services/Hosted/Zoning/FeatureServer/0,,dc7bf04cec4e41ef85cc6b391652e1e7_0,https://hub.arcgis.com/datasets/dc7bf04cec4e41ef85cc6b391652e1e7_0,City of Baltimore GIS Open Data,04c-02,a-b-c-local-government-open-data,04c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,1.7433 MB
,Police Districts,This dataset represents the geographical area patrolled by Baltimore Police Department.,eng,Baltimore City,"City of Baltimore, Maryland",Datasets,,PublicSafety|Police|PoliceDistricts|District|Geographic,2020-11-17T20:36:11.000Z,,,"Anne Arundel County, Maryland|Baltimore Highlands, Maryland|Baltimore County, Maryland|Brooklyn Park, Maryland|Lansdowne, Maryland|Maryland","-76.7113,39.1972,-76.5297,39.3720",Vector data,Shapefile,https://data.baltimorecity.gov/datasets/956e52eb7abb4787abd7386e8efd600b_0,https://data.baltimorecity.gov/datasets/956e52eb7abb4787abd7386e8efd600b_0.zip,,https://opendata.baltimorecity.gov/egis/rest/services/Hosted/Police_Districts/FeatureServer/0,,956e52eb7abb4787abd7386e8efd600b_0,https://hub.arcgis.com/datasets/956e52eb7abb4787abd7386e8efd600b_0,City of Baltimore GIS Open Data,04c-02,a-b-c-local-government-open-data,04c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,0.3332 MB
,Street Centerline NG911 Schema,"A spatial data layer containing line geometry features for representing the center line of roadways in Baltimore City, as documented in the City's enterprise GIS database and Department of Transportation right-of-way data sources. The data contains information on street address ranges, speed limits, one-way designations, street types, and many other street related data. The data employs what's referred to as the Next Generation 9-1-1 (NG911) schema/data standard, which has specific attribute field names, field formats, and data standards to support the standardization required by a future public safety NG911 system, as set forth by the National Emergency Number Association (NENA). The data contained in this data layer (number of features, accuracy, locations) will match the data in the other street centerline layer on Open Baltimore (""Street Centerline (City Native Schema)""), just the format of the attribute field names and data standards will be different, as well as some internal City attributes fields not relevant to a NG911 system are not included. This data also employs the WGS 1984 Web Mercator (auxiliary sphere) projected coordinate system (WKID: 3857, EPSG: 102100)Change Log2021-12-8:- Added FY2021 data- Metadata added- Columns renamed to a standard format- Agency names reformatted with Workday conventionsData DictionaryData Dictionary",eng,Baltimore City,"City of Baltimore, Maryland",Datasets,,Transportation|CityGovernment|Geographic|GeoSpatial|PublicSafety|CityServices|street|streets|road|roadway|centerline|line|address|addressrange|9-1-1|NextGen9-1-1|NG911|NENA|CAD|geospatial|Esri|featureclass|geodatabases|GIS|EGIS,2021-12-08T00:09:43.000Z,,,"Anne Arundel County, Maryland|Baltimore Highlands, Maryland|Baltimore County, Maryland|Brooklyn Park, Maryland|Lansdowne, Maryland|Maryland","-76.7129,39.1997,-76.5279,39.3725",Vector data,Shapefile,https://data.baltimorecity.gov/datasets/3b39528dea834fc5b58d60c5c17dee8e_0,https://data.baltimorecity.gov/datasets/3b39528dea834fc5b58d60c5c17dee8e_0.zip,,https://opendata.baltimorecity.gov/egis/rest/services/Hosted/Street_Centerline_NG911_Schema/FeatureServer/0,,3b39528dea834fc5b58d60c5c17dee8e_0,https://hub.arcgis.com/datasets/3b39528dea834fc5b58d60c5c17dee8e_0,City of Baltimore GIS Open Data,04c-02,a-b-c-local-government-open-data,04c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,7.1572 MB
,BCPSS Middle School Boundary,This dataset represents the Baltimore City Public School System middle school boundaries.,eng,Baltimore City,"City of Baltimore, Maryland",Datasets,,Education|MiddleSchool|Community|Boundary|School|Geographic,2020-11-20T17:34:02.000Z,,,"Anne Arundel County, Maryland|Baltimore Highlands, Maryland|Baltimore County, Maryland|Brooklyn Park, Maryland|Lansdowne, Maryland|Maryland","-76.7114,39.1973,-76.5297,39.3720",Vector data,Shapefile,https://data.baltimorecity.gov/datasets/7fc8af3657794c3c80f0032abc739a53_0,https://data.baltimorecity.gov/datasets/7fc8af3657794c3c80f0032abc739a53_0.zip,,https://opendata.baltimorecity.gov/egis/rest/services/Hosted/BCPSS_Middle_SchoolBoundary/FeatureServer/0,,7fc8af3657794c3c80f0032abc739a53_0,https://hub.arcgis.com/datasets/7fc8af3657794c3c80f0032abc739a53_0,City of Baltimore GIS Open Data,04c-02,a-b-c-local-government-open-data,04c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,0.4305 MB
,Enterprise Zone,This dataset represents the State of Maryland Enterprise Zone Program which is an economic development tool to stimulate job creation and business investment through the use of real property tax and employment tax credits in specific areas of the state.,eng,Baltimore City,"City of Baltimore, Maryland",Datasets,,Economic|Business|TaxCredit|Development|Investment|Geographic,2020-11-20T18:59:07.000Z,,,"Anne Arundel County, Maryland|Baltimore Highlands, Maryland|Baltimore County, Maryland|Brooklyn Park, Maryland|Lansdowne, Maryland|Maryland","-76.7106,39.1972,-76.5297,39.3720",Vector data,Shapefile,https://data.baltimorecity.gov/datasets/04e04ff083ff431e93eb606145e9fa57_0,https://data.baltimorecity.gov/datasets/04e04ff083ff431e93eb606145e9fa57_0.zip,,https://opendata.baltimorecity.gov/egis/rest/services/Hosted/Enterprise_Zone/FeatureServer/0,,04e04ff083ff431e93eb606145e9fa57_0,https://hub.arcgis.com/datasets/04e04ff083ff431e93eb606145e9fa57_0,City of Baltimore GIS Open Data,04c-02,a-b-c-local-government-open-data,04c-02,Active,ArcGIS Hub,2021-12-31,,Public,False,False,0.6802 MB
