identifier,code,title,alternativeTitle,description,genre,subject,format,type,geometryType,dateIssued,temporalCoverage,Date,spatialCoverage,spatial,provenance,publisher,creator,landingPage,downloadURL,webService,metadataURL,serverType,keywords
9e3d672c4270416cab2617253b9adb95_10,06b-26125,OC Local Grown Resource,,"BY USING THIS WEBSITE OR THE CONTENT THEREIN, YOU AGREE TO THE?TERMS OF USE.?A spatial representation of local grown resources. This point feature class was created in November, 2013, by geocoding the address, as provided by various sources, to Oakland County's Road Centerline feature class. The resulting points were then georeferenced to the facility structure using Oakland County's 2012 orthoimagery at a reference scale of 1:1200. This dataset is not recreated each year. Instead it is verified and updated as necessary. In June, 2017, the existing feature class was compared to outside sources to verify if any updates or edits were necessary. The key attributes include the Name, Address, and Type (Farmer's Market, Honey, Retail, U-Pick, etc.).",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-11-26T20:42:39.000Z,,,"Oakland County, Michigan|Michigan","-83.7094,42.3998,-83.0836,42.8697",Michigan State,"Oakland County, Michigan","Oakland County, Michigan",http://accessoakland.oakgov.com/datasets/9e3d672c4270416cab2617253b9adb95_10,http://accessoakland.oakgov.com/datasets/9e3d672c4270416cab2617253b9adb95_10.zip,https://gisservices.oakgov.com/arcgis/rest/services/Enterprise/EnterpriseFacilitiesDataMapService/MapServer/10,,MapServer,grown local|csa|alcohol|farm|honey|beer|wine|local grown|food
e2f3e8a164024f6b82198f25c27ea7bc_14,06b-26125,OC Parks,,"BY USING THIS WEBSITE OR THE CONTENT THEREIN, YOU AGREE TO THE?TERMS OF USE.?The Park feature class is a point subset of the RecreationLand feature class to represent only those lands considered park land. The polygon RecreationLand feature class is a single county wide coverage containing recreation land and educational institution information compiled from several sources including: the State of Michigan, Oakland County Parks  Recreation, Oakland County cities, villages, and townships (CVTs), school districts, and the Huron-Clinton Metropolitan Authority (HCMA). Key attributes include: Name, Agency, Acres, and various activities associated with the feature.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-11-26T20:57:20.000Z,,,"Oakland County, Michigan|Michigan","-83.6879,42.4315,-83.0766,42.8881",Michigan State,"Oakland County, Michigan","Oakland County, Michigan",http://accessoakland.oakgov.com/datasets/e2f3e8a164024f6b82198f25c27ea7bc_14,http://accessoakland.oakgov.com/datasets/e2f3e8a164024f6b82198f25c27ea7bc_14.zip,https://gisservices.oakgov.com/arcgis/rest/services/Enterprise/EnterpriseFacilitiesDataMapService/MapServer/14,,MapServer,parks|recreation|facilities
3f8005e1aab94ce99f704d111e3f783e_11,06b-26125,OC Ice Fishing,,"BY USING THIS WEBSITE OR THE CONTENT THEREIN, YOU AGREE TO THE?TERMS OF USE.?This point feature class was created in November, 2013, using a list of fishing locations from the Economic Development  Community Affairs department, as well as additional information from the State of Michigan DNR site. These locations were placed using heads-up digitizing with Oakland County's 2012 orthoimagery, boat launch, road centerlines and water body feature classes as a reference. The key attributes include Waterbody, AccessPoint, AccessFee, AgencyName and fields for the different fish.This layer is filtered to public/quasi-public locations from the full Fishing Locations layer.?",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-11-27T14:39:21.000Z,,,"Oakland County, Michigan|Michigan","-83.6832,42.4629,-83.0903,42.8854",Michigan State,"Oakland County, Michigan","Oakland County, Michigan",http://accessoakland.oakgov.com/datasets/3f8005e1aab94ce99f704d111e3f783e_11,http://accessoakland.oakgov.com/datasets/3f8005e1aab94ce99f704d111e3f783e_11.zip,https://gisservices.oakgov.com/arcgis/rest/services/Enterprise/EnterpriseFacilitiesDataMapService/MapServer/11,,MapServer,fish|fishing|lakes|ponds|winter|activities
f4e441235f404d5e85cf5e7edb2b3301_1,06b-26125,OC Snowmobile Trails,,"BY USING THIS WEBSITE OR THE CONTENT THEREIN, YOU AGREE TO THE?TERMS OF USE.?This data is a subset of the County's?full trail data?(motorized = snowmobile).?The trail/path dataset shows existing and proposed trails and paths in Oakland County and neighboring communities. The coverage was compiled from several sources including the community master plans, multi-jurisdictional trail councils/commissions, the State of Michigan, Oakland County Parks and Recreation, and the Huron-Clinton Metropolitan Authority. Hard copy sources include listings, maps and 2010 orthophotography. The scale of the data collection varies by community. The road centerline dataset was used to designate the safety path if a specific side of the road was not mentioned. The key attributes include: names of the major trails, agency that maintains the pathway, type of pathway, and various activities that are allowed on the pathway.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-11-21T17:54:05.000Z,,,"Oakland County, Michigan|Michigan","-83.8345,42.403,-82.7445,43.0306",Michigan State,"Oakland County, Michigan","Oakland County, Michigan",http://accessoakland.oakgov.com/datasets/f4e441235f404d5e85cf5e7edb2b3301_1,http://accessoakland.oakgov.com/datasets/f4e441235f404d5e85cf5e7edb2b3301_1.zip,https://gisservices.oakgov.com/arcgis/rest/services/Enterprise/EnterpriseRecreationDataMapService/MapServer/1,,MapServer,trails|Snowmobiling|snowmobile|Winter|Activities|recreation|sports|snow|motorized
c92e7ac123c84eacbe2900a7c88c8f8c_10,06b-26125,OC Tree Farms,,"BY USING THIS WEBSITE OR THE CONTENT THEREIN, YOU AGREE TO THE?TERMS OF USE.?Location of farms where Christmas trees can be cut in Oakland County, Michigan. This is a subset of the?OC Local Grown Resource layer.?",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-11-26T20:45:32.000Z,,,"Oakland County, Michigan|Michigan","-83.7094,42.3998,-83.0836,42.8697",Michigan State,"Oakland County, Michigan","Oakland County, Michigan",http://accessoakland.oakgov.com/datasets/c92e7ac123c84eacbe2900a7c88c8f8c_10,http://accessoakland.oakgov.com/datasets/c92e7ac123c84eacbe2900a7c88c8f8c_10.zip,https://gisservices.oakgov.com/arcgis/rest/services/Enterprise/EnterpriseFacilitiesDataMapService/MapServer/10,,MapServer,holiday|tree farm|christmas trees
4f87c4dc9e794a0ea88e381925f8d6c1_14,06b-26125,OC Skating,,"BY USING THIS WEBSITE OR THE CONTENT THEREIN, YOU AGREE TO THE?TERMS OF USE.?This is a subset of the?OC Parks layer.?The Park feature class is a point subset of the RecreationLand feature class to represent only those lands considered park land. The polygon RecreationLand feature class is a single county wide coverage containing recreation land and educational institution information compiled from several sources including: the State of Michigan, Oakland County Parks  Recreation, Oakland County cities, villages, and townships (CVTs), school districts, and the Huron-Clinton Metropolitan Authority (HCMA). Key attributes include: Name, Agency, Acres, and various activities associated with the feature.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-11-27T14:53:35.000Z,,,"Oakland County, Michigan|Michigan","-83.6879,42.4315,-83.0766,42.8881",Michigan State,"Oakland County, Michigan","Oakland County, Michigan",http://accessoakland.oakgov.com/datasets/4f87c4dc9e794a0ea88e381925f8d6c1_14,http://accessoakland.oakgov.com/datasets/4f87c4dc9e794a0ea88e381925f8d6c1_14.zip,https://gisservices.oakgov.com/arcgis/rest/services/Enterprise/EnterpriseFacilitiesDataMapService/MapServer/14,,MapServer,ice skating|winter|skating
ead8c3d7df7142e4b77d97823557b62a_14,06b-26125,OC Sledding,,"BY USING THIS WEBSITE OR THE CONTENT THEREIN, YOU AGREE TO THE?TERMS OF USE.?This is a subset of the?OC Parks layer.?The Park feature class is a point subset of the RecreationLand feature class to represent only those lands considered park land. The polygon RecreationLand feature class is a single county wide coverage containing recreation land and educational institution information compiled from several sources including: the State of Michigan, Oakland County Parks  Recreation, Oakland County cities, villages, and townships (CVTs), school districts, and the Huron-Clinton Metropolitan Authority (HCMA). Key attributes include: Name, Agency, Acres, and various activities associated with the feature.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-11-27T14:59:57.000Z,,,"Oakland County, Michigan|Michigan","-83.6879,42.4315,-83.0766,42.8881",Michigan State,"Oakland County, Michigan","Oakland County, Michigan",http://accessoakland.oakgov.com/datasets/ead8c3d7df7142e4b77d97823557b62a_14,http://accessoakland.oakgov.com/datasets/ead8c3d7df7142e4b77d97823557b62a_14.zip,https://gisservices.oakgov.com/arcgis/rest/services/Enterprise/EnterpriseFacilitiesDataMapService/MapServer/14,,MapServer,sled|sledding|activities|winter|snow
64b9923faa8344fca6c87dc6694f3311_11,06b-26125,OC Fishing Locations,,"BY USING THIS WEBSITE OR THE CONTENT THEREIN, YOU AGREE TO THE?TERMS OF USE.?This point feature class was created in November, 2013, using a list of fishing locations from the Economic Development  Community Affairs department, as well as additional information from the State of Michigan DNR site. These locations were placed using heads-up digitizing with Oakland County's 2012 orthoimagery, boat launch, road centerlines and water body feature classes as a reference. The key attributes include Waterbody, AccessPoint, AccessFee, AgencyName and fields for the different fish.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-11-19T14:26:39.000Z,,,"Oakland County, Michigan|Michigan","-83.6832,42.4629,-83.0903,42.8854",Michigan State,"Oakland County, Michigan","Oakland County, Michigan",http://accessoakland.oakgov.com/datasets/64b9923faa8344fca6c87dc6694f3311_11,http://accessoakland.oakgov.com/datasets/64b9923faa8344fca6c87dc6694f3311_11.zip,https://gisservices.oakgov.com/arcgis/rest/services/Enterprise/EnterpriseFacilitiesDataMapService/MapServer/11,,MapServer,fishing|fish|Ice Fishing
96a322444ce84aedba2ecce849dbd59d_0,05b-27019,Waconia PUD Overlay Districts,,City of Waconia PUD Overlay District.? PUD Districts are continuously updated with land use changes.??,Geospatial data,,Shapefile,Dataset|Service,Vector,2015-03-27T19:36:06.000Z,,,"Carver County, Minnesota|Minnesota","-93.7833,44.8292,-93.7554,44.8436",Minnesota,"Carver County, Minnesota","Carver County, Minnesota",http://data-carver.opendata.arcgis.com/datasets/96a322444ce84aedba2ecce849dbd59d_0,http://data-carver.opendata.arcgis.com/datasets/96a322444ce84aedba2ecce849dbd59d_0.zip,https://gis.co.carver.mn.us/arcgis_ca/rest/services/Waconia/Waconia_Planning_Zoning/MapServer/0,,MapServer,Waconia|PUD|Planning|Zoning|Carver County|Land Use|Property & Places
db98813771be4eed9ec380ce607490a4_1,05b-27019,Waconia Zoning Districts,,City of Waconia zoning districts.? Zoning Districts are continuously updated with land use changes.? ,Geospatial data,,Shapefile,Dataset|Service,Vector,2018-05-08T15:37:28.000Z,,,"Carver County, Minnesota|Minnesota","-93.8292,44.823,-93.7554,44.8623",Minnesota,"Carver County, Minnesota","Carver County, Minnesota",http://data-carver.opendata.arcgis.com/datasets/db98813771be4eed9ec380ce607490a4_1,http://data-carver.opendata.arcgis.com/datasets/db98813771be4eed9ec380ce607490a4_1.zip,https://gis.co.carver.mn.us/arcgis_ca/rest/services/Waconia/Waconia_Planning_Zoning/MapServer/1,,MapServer,Waconia|Zoning|Planning|Land|Land Use
7975aabf6e1e42998a40a4b085ffefdf_1,05b-27053,County Parcels,,"The County parcels dataset contains polygons representing individual taxed parcels or individual tax-exempt parcels tracked for taxing purposes. It also contains polygons representing the locations of multiple tax properties (multi-PID parcels). It is the combination of the parcel base dataset and the multiple parcel base dataset with attributes from a monthly extract of the property tax information system. The PID field contains the property ID number for each parcel.In the case of multiple tax properties, several parcel polygons may be stacked on top of one another. These are multiple tax parcels that cannot be delineated on a two-dimensional map, including both taxed and tax-exempt parcels. The parcels are represented with identical geometries but have different parcel IDs and associated tax attributes.?Link to Attribute Table Information:?http://gis.hennepin.us/OpenData/Metadata/County%20Tax%20Parcels.pdf?Data updated: monthlyUse Limitations: This data (i) is furnished AS IS with no representation as to completeness or accuracy; (ii) is furnished with no warranty of any kind; and (iii) is not suitable for legal, engineering or surveying purposes. Hennepin County shall not be liable for any damage, injury or loss resulting from this data. General questions about this dataset, including errors, omissions, corrections and/or updates should be directed to the Survey Division, Resident and Real Estate Services Department, Hennepin County at 612-348-3131.",Geospatial data,,Shapefile,Dataset|Service,Vector,2015-11-11T19:42:52.000Z,,,"Hennepin County, Minnesota|Minnesota","-93.7666,44.7835,-93.1786,45.2467",Minnesota,"Hennepin County, Minnesota",hennepin.county.maps,http://gis-hennepin.opendata.arcgis.com/datasets/7975aabf6e1e42998a40a4b085ffefdf_1,http://gis-hennepin.opendata.arcgis.com/datasets/7975aabf6e1e42998a40a4b085ffefdf_1.zip,https://gis.hennepin.us/arcgis/rest/services/HennepinData/LAND_PROPERTY/MapServer/1,,MapServer,open data|land and property|parcels|property
