Title,Date,Publisher,Description,Metadata
"(u'York County PA - Landcover',)","(u'2003',)","(u'York County',)","(u'2003 York County Landcover Layer. Aerial Imagery used for creation of this dataset was from PAMAP program in 2003.  Other Layers Used in this layer is Parcels (for snapping and Landuse codes), Lakes and Ponds, Parks, Roads buffered to 11 feet on each side, Streams buffered to 6 feet on each side and Railroads buffered to 8 feet on each side. Dataset has been dissvoled except for Road Rightaway which has been dissolved by tiles that are used in the PAMAP program. Oldest oblqiue and google streetview was used as well. Intended for illustration and demonstration purposes only',)","(u'FullMetadataDisplay.aspx?file=YorkCounty_LANDUSE_Landcover.xml',)"
"(u'York County PA - Municipal Boundary',)","(u'2018',)","(u'York County',)","(u'Municipal Boundaries  in York County, Pennsylvania',)","(u'FullMetadataDisplay.aspx?file=YorkCounty_Municipal_Boundary201812.xml',)"
"(u'York County PA - Parcels',)","(u'2019',)","(u'York County',)","(u'This layer is all the parcels in York County, PA',)","(u'FullMetadataDisplay.aspx?file=YorkCounty_Parcels201901.xml',)"
"(u'York County PA - Parks',)","(u'2018',)","(u'York County',)","(u'York County Parks',)","(u'FullMetadataDisplay.aspx?file=YorkCounty_Parks201812.xml',)"
"(u'York County PA - Soils',)","(u'2014',)","(u'York County',)","(u'This data set is a digital soil survey and generally is the most detailed level of soil geographic data developed by the National Cooperative Soil Survey. The information was prepared by digitizing maps, by compiling information onto a planimetric correct base and digitizing, or by revising digitized maps using remotely sensed and other information. This data set consists of georeferenced digital map data and computerized attribute data. The map data are in a soil survey area extent format and include a detailed, field verified inventory of soils and miscellaneous areas that normally occur in a repeatable pattern on the landscape and that can be cartographically shown at the scale mapped. A special soil features layer (point and line features) is optional. This layer displays the location of features too small to delineate at the mapping scale, but they are large enough and contrasting enough to significantly influence use and management. The soil map units are linked to attributes in the National Soil Information System relational database, which gives the proportionate extent of the component soils and their properties.',)","(u'FullMetadataDisplay.aspx?file=Pennsylvania_soil_metadata_201409.xml',)"
"(u'York County PA - Zipcodes',)","(u'2018',)","(u'York County',)","(u'Zipcodes of York County',)","(u'FullMetadataDisplay.aspx?file=YorkCounty_Zipcodes201812.xml',)"
"(u'York County PA - Zoning Overlays',)","(u'2018',)","(u'York County',)","(u'Shows the Zoning overlays of York County. Updated when Approved by the Planning Commission board and a resolution is passed through the Municipaltiy that is the effected area is.',)","(u'FullMetadataDisplay.aspx?file=YorkCounty_ZONING_Overlays201812.xml',)"
"(u'York County PA -  Zoning',)","(u'2018',)","(u'York County',)","(u'Shows the Zoning of York County. Updated when Approved by the Planning Commission board and a resolution is passed through the Municipaltiy that is the effected area is.',)","(u'FullMetadataDisplay.aspx?file=YorkCounty_Zoning201812.xml',)"
"(u'Dauphin County PA - Parcels',)","(u'2019',)","(u'Dauphin County',)","(u'The parcels are intended to provide a graphical representation of deeded properties in Dauphin County and be used for basemapping, thematic mapping and analysis.',)","(u'FullMetadataDisplay.aspx?file=DauphinCountyParcels201908.xml',)"
"(u'Dauphin County PA - Streets',)","(u'2019',)","(u'Dauphin County',)","(u'Road centerlines for Dauphin County. Used for the emergency dispatch system, mapping, and reference.',)","(u'FullMetadataDisplay.aspx?file=DauphinCountyStreets201908.xml',)"
"(u'Mifflin County PA - Parcels',)","(u'2019',)","(u'Mifflin County',)","(u'Boundary outlines of individual properties in Mifflin County. The Parcel Dataset was developed primarily for the purposes of identifying land parcels for tax billing and tax assessment purposes.',)","(u'FullMetadataDisplay.aspx?file=MifflinCountyParcels201903.xml',)"
"(u'USGS QL2 LiDAR for Adams County, PA 2017',)","(u'2017',)","(u'U S Geological Survey',)","(u'The South Central Pennsylvania 2017 QL2 LiDAR project called for the planning, acquisition, processing, and derivative products of lidar data to be collected at a nominal pulse spacing (NPS) of 0.7 meters. Project specifications are based on the U.S. Geological Survey National Geospatial Program Base LiDAR Specification, Version 1.2. The data were developed based on a horizontal projection/datum of NAD 1983 (2011), UTM Zone 18, meters and vertical datum of NAVD 1988 (GEOID 12B), meters. LiDAR data were delivered as processed Classified LAS 1.4 files formatted to 7,975 individual 1,500-meter x 1,500-meter tiles, as tiled intensity imagery, and as tiled bare earth DEMs; all tiled to the same 1,500-meter x 1,500-meter schema. Continuous breaklines were produced in Esri file geodatabase format. Ground Conditions: LiDAR was collected in fall 2017, while no snow was on the ground and rivers were at or below normal levels. In order to post process the LiDAR data to meet task order specifications and meet ASPRS vertical accuracy guidelines, Quantum Spatial, Inc. utilized a total of 150 ground control points that were used to calibrate the LiDAR to known ground locations established throughout the project area. An additional 245 independent accuracy checkpoints, 142 in Bare Earth and Urban landcovers (142 NVA points), 103 in Tall Weeds categories (103 VVA points), were used to assess the vertical accuracy of the data. These checkpoints were not used to calibrate or post process the data.',)","(u'FullMetadataDisplay.aspx?file=USGS_LiDAR2017.xml',)"
"(u'USGS QL2 LiDAR for Columbia County, PA 2018',)","(u'2017',)","(u'U S Geological Survey',)","(u'The South Central Pennsylvania 2017 QL2 LiDAR project called for the planning, acquisition, processing, and derivative products of lidar data to be collected at a nominal pulse spacing (NPS) of 0.7 meters. Project specifications are based on the U.S. Geological Survey National Geospatial Program Base LiDAR Specification, Version 1.2. The data were developed based on a horizontal projection/datum of NAD 1983 (2011), UTM Zone 18, meters and vertical datum of NAVD 1988 (GEOID 12B), meters. LiDAR data were delivered as processed Classified LAS 1.4 files formatted to 7,975 individual 1,500-meter x 1,500-meter tiles, as tiled intensity imagery, and as tiled bare earth DEMs; all tiled to the same 1,500-meter x 1,500-meter schema. Continuous breaklines were produced in Esri file geodatabase format. Ground Conditions: LiDAR was collected in fall 2017, while no snow was on the ground and rivers were at or below normal levels. In order to post process the LiDAR data to meet task order specifications and meet ASPRS vertical accuracy guidelines, Quantum Spatial, Inc. utilized a total of 150 ground control points that were used to calibrate the LiDAR to known ground locations established throughout the project area. An additional 245 independent accuracy checkpoints, 142 in Bare Earth and Urban landcovers (142 NVA points), 103 in Tall Weeds categories (103 VVA points), were used to assess the vertical accuracy of the data. These checkpoints were not used to calibrate or post process the data.',)","(u'FullMetadataDisplay.aspx?file=USGS_LiDAR2017.xml',)"
"(u'USGS QL2 LiDAR for Cumberland County, PA 2017',)","(u'2017',)","(u'U S Geological Survey',)","(u'The South Central Pennsylvania 2017 QL2 LiDAR project called for the planning, acquisition, processing, and derivative products of lidar data to be collected at a nominal pulse spacing (NPS) of 0.7 meters. Project specifications are based on the U.S. Geological Survey National Geospatial Program Base LiDAR Specification, Version 1.2. The data were developed based on a horizontal projection/datum of NAD 1983 (2011), UTM Zone 18, meters and vertical datum of NAVD 1988 (GEOID 12B), meters. LiDAR data were delivered as processed Classified LAS 1.4 files formatted to 7,975 individual 1,500-meter x 1,500-meter tiles, as tiled intensity imagery, and as tiled bare earth DEMs; all tiled to the same 1,500-meter x 1,500-meter schema. Continuous breaklines were produced in Esri file geodatabase format. Ground Conditions: LiDAR was collected in fall 2017, while no snow was on the ground and rivers were at or below normal levels. In order to post process the LiDAR data to meet task order specifications and meet ASPRS vertical accuracy guidelines, Quantum Spatial, Inc. utilized a total of 150 ground control points that were used to calibrate the LiDAR to known ground locations established throughout the project area. An additional 245 independent accuracy checkpoints, 142 in Bare Earth and Urban landcovers (142 NVA points), 103 in Tall Weeds categories (103 VVA points), were used to assess the vertical accuracy of the data. These checkpoints were not used to calibrate or post process the data.',)","(u'FullMetadataDisplay.aspx?file=USGS_LiDAR2017.xml',)"
"(u'USGS QL2 LiDAR for Franklin County, PA 2017',)","(u'2017',)","(u'U S Geological Survey',)","(u'The South Central Pennsylvania 2017 QL2 LiDAR project called for the planning, acquisition, processing, and derivative products of lidar data to be collected at a nominal pulse spacing (NPS) of 0.7 meters. Project specifications are based on the U.S. Geological Survey National Geospatial Program Base LiDAR Specification, Version 1.2. The data were developed based on a horizontal projection/datum of NAD 1983 (2011), UTM Zone 18, meters and vertical datum of NAVD 1988 (GEOID 12B), meters. LiDAR data were delivered as processed Classified LAS 1.4 files formatted to 7,975 individual 1,500-meter x 1,500-meter tiles, as tiled intensity imagery, and as tiled bare earth DEMs; all tiled to the same 1,500-meter x 1,500-meter schema. Continuous breaklines were produced in Esri file geodatabase format. Ground Conditions: LiDAR was collected in fall 2017, while no snow was on the ground and rivers were at or below normal levels. In order to post process the LiDAR data to meet task order specifications and meet ASPRS vertical accuracy guidelines, Quantum Spatial, Inc. utilized a total of 150 ground control points that were used to calibrate the LiDAR to known ground locations established throughout the project area. An additional 245 independent accuracy checkpoints, 142 in Bare Earth and Urban landcovers (142 NVA points), 103 in Tall Weeds categories (103 VVA points), were used to assess the vertical accuracy of the data. These checkpoints were not used to calibrate or post process the data.',)","(u'FullMetadataDisplay.aspx?file=USGS_LiDAR2017.xml',)"
