,Collection To Add Map To,Image Path,Transcript Path,Notes (page titles),TITLE,ALTERNATIVE TITLE,CREATOR,CONTRIBUTOR,PUBLISHER,DESCRIPTION,CAPTION,ADDITIONAL NOTES,Project Affiliation,DATE OF CREATION,HISTORICAL ERA/PERIOD,ITEM TYPE,ITEM PHYSICAL FORMAT,DIMENTIONS,LOCALLY ASSIGNED SUBJECT HEADINGS,FAST SUBJECT HEADINGS,LANGUAGE,TRANSCRIPTION,TRANSLATION,CITY OR TOWNSHIP,STATE OR PROVINCE,COUNTRY,REGION OR AREA,CONTINENT,Coordinates,PROJECTIONS,SCALE,GEONAMES URI,PARENT COLLECTION NAME,CONTRIBUTING ORGANIZATION,CONTACT INFORMATION,LOCAL RIGHTS STATEMENT,RIGHTS STATEMENT URI,EXPECTED PUBLIC DOMAIN YEAR OF ENTRY,ADDITIONAL RIGHTS INFORMATION,FISCAL SPONSOR,LOCAL IDENTIFIER,BARCODE IDENTIFIER,SYSTEM IDENTIFIER,DLS IDENTIFIER,KALTURA AUDIO IDENTIFIER,KALTURA AUDIO PLAYLIST IDENTIFIER,KALTURA VIDEO IDENTIFIER,KALTURA VIDEO PLAYLIST IDENTIFIER,KALTURA AUDIO/VIDEO PLAYLIST IDENTIFIER,PERSISTENT URL (PURL),UMEDIA ARCHIVE,ATTACHED CHILD,FEATURED IMAGE,OBJECT FILE NAME
26,General Map Collection,G3270 1827 .V3,X274153,Sheet 8,"[North American maps from the Atlas universal de géographie physique, politique, statistique et minéralogique]",,"Vandermaelen, Philippe, 1795-1869",,(Brussels),,,"Title supplied by cataloger.; Relief shown by hachures.; From the author's Atlas universal de géographie physique, politique, statistique et minérologique. 1827.",,1827,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,47 x 56 centimeters or smaller,,,French,,,,,,,,"E1574300 E0654000 N0835900 N0511000; (E 157°43'00""--E 65°40'00""/N 83°59'00""--N 51°10'00"")",,"Scale 1:1,641,836.",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G3270 1827 .V3,UMN_BARCODE:X274153,UMN_ALMA:9973319190901701,map10613,,,,,,,,,,
26,General Map Collection,G3270 1827 .V3,X274154,Sheet 9,"[North American maps from the Atlas universal de géographie physique, politique, statistique et minéralogique]",,"Vandermaelen, Philippe, 1795-1869",,(Brussels),,,"Title supplied by cataloger.; Relief shown by hachures.; From the author's Atlas universal de géographie physique, politique, statistique et minérologique. 1827.",,1827,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,47 x 56 centimeters or smaller,,,French,,,,,,,,"E1574300 E0654000 N0835900 N0511000; (E 157°43'00""--E 65°40'00""/N 83°59'00""--N 51°10'00"")",,"Scale 1:1,641,836.",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G3270 1827 .V3,UMN_BARCODE:X274154,UMN_ALMA:9973319190901701,map10614,,,,,,,,,,
26,General Map Collection,G3270 1827 .V3,X274155,Sheet 10,"[North American maps from the Atlas universal de géographie physique, politique, statistique et minéralogique]",,"Vandermaelen, Philippe, 1795-1869",,(Brussels),,,"Title supplied by cataloger.; Relief shown by hachures.; From the author's Atlas universal de géographie physique, politique, statistique et minérologique. 1827.",,1827,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,47 x 56 centimeters or smaller,,,French,,,,,,,,"E1574300 E0654000 N0835900 N0511000; (E 157°43'00""--E 65°40'00""/N 83°59'00""--N 51°10'00"")",,"Scale 1:1,641,836.",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G3270 1827 .V3,UMN_BARCODE:X274155,UMN_ALMA:9973319190901701,map10615,,,,,,,,,,
26,General Map Collection,G3270 1827 .V3,X274159,Sheet 15,"[North American maps from the Atlas universal de géographie physique, politique, statistique et minéralogique]",,"Vandermaelen, Philippe, 1795-1869",,(Brussels),,,"Title supplied by cataloger.; Relief shown by hachures.; From the author's Atlas universal de géographie physique, politique, statistique et minérologique. 1827.",,1827,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,47 x 56 centimeters or smaller,,,French,,,,,,,,"E1574300 E0654000 N0835900 N0511000; (E 157°43'00""--E 65°40'00""/N 83°59'00""--N 51°10'00"")",,"Scale 1:1,641,836.",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G3270 1827 .V3,UMN_BARCODE:X274159,UMN_ALMA:9973319190901701,map10616,,,,,,,,,,
26,General Map Collection,G3270 1827 .V3,X274160,Sheet 17,"[North American maps from the Atlas universal de géographie physique, politique, statistique et minéralogique]",,"Vandermaelen, Philippe, 1795-1869",,(Brussels),,,"Title supplied by cataloger.; Relief shown by hachures.; From the author's Atlas universal de géographie physique, politique, statistique et minérologique. 1827.",,1827,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,47 x 56 centimeters or smaller,,,French,,,,,,,,"E1574300 E0654000 N0835900 N0511000; (E 157°43'00""--E 65°40'00""/N 83°59'00""--N 51°10'00"")",,"Scale 1:1,641,836.",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G3270 1827 .V3,UMN_BARCODE:X274160,UMN_ALMA:9973319190901701,map10617,,,,,,,,,,
26,General Map Collection,G3270 1827 .V3,X274161,Sheet 18,"[North American maps from the Atlas universal de géographie physique, politique, statistique et minéralogique]",,"Vandermaelen, Philippe, 1795-1869",,(Brussels),,,"Title supplied by cataloger.; Relief shown by hachures.; From the author's Atlas universal de géographie physique, politique, statistique et minérologique. 1827.",,1827,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,47 x 56 centimeters or smaller,,,French,,,,,,,,"E1574300 E0654000 N0835900 N0511000; (E 157°43'00""--E 65°40'00""/N 83°59'00""--N 51°10'00"")",,"Scale 1:1,641,836.",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G3270 1827 .V3,UMN_BARCODE:X274161,UMN_ALMA:9973319190901701,map10618,,,,,,,,,,
26,General Map Collection,G3270 1827 .V3,X274162,Sheet 24,"[North American maps from the Atlas universal de géographie physique, politique, statistique et minéralogique]",,"Vandermaelen, Philippe, 1795-1869",,(Brussels),,,"Title supplied by cataloger.; Relief shown by hachures.; From the author's Atlas universal de géographie physique, politique, statistique et minérologique. 1827.",,1827,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,47 x 56 centimeters or smaller,,,French,,,,,,,,"E1574300 E0654000 N0835900 N0511000; (E 157°43'00""--E 65°40'00""/N 83°59'00""--N 51°10'00"")",,"Scale 1:1,641,836.",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G3270 1827 .V3,UMN_BARCODE:X274162,UMN_ALMA:9973319190901701,map10619,,,,,,,,,,
27,General Map Collection,G3270 1846 .S7,31951D03686589t,,"Polar-Karte : enthaltend: die Länder u. Meere vom Nord-Pol bis 50°  N. Br. u. weiter, mit der úbersicht des Russischen Reichs in Europa, Asia u. America",,"Stieler, Adolf, 1775-1836","Poppey, Carl, 1829-1875",Perthes (Gotha),,,"In upper right: Ausg. in 63 Bl. No. VIII. Stieler's Hand-Atlas (No. 41b).; Below title: ""Revidirt, nachgetragen u. neu gestochen 1846.""",,1846,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,36 x 30 centimeters,,,German,,,,,,,,W1800000 E1800000 N0835800 N0420100; (W 180°00ʹ00ʺ--E 180°00ʹ00ʺ/N 83°58ʹ00ʺ--N 42°01ʹ00ʺ),azimuthal equidistant projection,Scale not given,,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G3270 1846 .S7,UMN_BARCODE:31951D03686589t,UMN_ALMA:9975419004301701,map10620,,,,,,,,,,
28,General Map Collection,G3270 1883 .S7,31951D036869237,,Nord-Polar-Karte,,"Stieler, Adolf, 1775-1836","Berghaus, Hermann, 1828-1890",Justus Perthes (Gotha),,,"Relief shown by hachures; depths shown by gradient tints.; Polar projection.; ""Stieler's Hand-atlas No. 10.""; ""Entw. v. Herm. Berghaus 1879. Nachtr. 1883.""; ""Gest. v. H. Eberhardt u. A. Kramer.""; ""Die beobachtungs - Stationen f.d.j. 1882/83 sind farbig unterstrichen.""; Insets (scales vary): Nord-Pol -- Nord-Durch fahrt -- Pendulum Inseln -- Grónland -- Bering Stasse -- Seestrómungen -- Spitzbergen -- Franz Josefs Land -- Nowaja Semlja -- Nord-Cap -- Neue Vulkane in island -- Jan Mayan -- Nordlight-Verbreitung.",,1883,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,"33 x 42 centimeters, on sheet 39 x 47 centimeters",,,German,,,,,,,,"W0072200 E0322100 N0845600 N0775400; (W 7°22'00""--E 32°21'00""/N 84°56'00""--N 77°54'00"")",,"Scale 1:20,000,000",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G3270 1883 .S7,UMN_BARCODE:31951D036869237,UMN_ALMA:9976156485101701,map10621,,,,,,,,,,
31,General Map Collection,G3271.S12 1879 .B3,31951D03686730I,,Map of the north polar region,,"Bauman, Wm. (William)",Graphic Company,Graphic Co (New York),,,"Shows destinations and some routes of arctic explorers 1553-1879.; Contains view: Wrangell Land ""as seen from Bark Nile of New London, Capt. Th. Long. Aug 14th 15th & 16th 1867, 15 to 18 miles distant. From U.S. Hydrographic Office chart No. 68.""; Selective relief shown by hachures and spot heights.",,1879?,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,63 x 78 centimeters,,,English,,,,,,,,W1800000 E1800000 N0900000 N0500000; (W 180°--E 180°/N 90°--N 50°),,"Scale [ca. 1:11,675,000]",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G3271.S12 1879 .B3,UMN_BARCODE:31951D03686730I,UMN_ALMA:9975621198301701,map10622,,,,,,,,,,
32,General Map Collection,G3271.S12 1897 .E3,X573265,,"Map showing the route of the ""Fram"" and Nansen's and Johansen's sledge journey",,,"Nansen, Fridtjof, 1861-1930; Edinburgh Geographical Institute; John Bartholomew & Co","Edinburgh Geographical Institute,  John Bartholomew & Co (Edinburgh)",,,"Nansen's 'Farthest north, ' Harper & Brothers, New York.",,1897,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,22 x 39 centimeters,,,English,,,,,,,,"E0192400 W1685800 N0820300 N0411100; (E 19°24'00""--W 168°58'00""/N 82°03'00""--N 41°11'00"")",,"Scale approximately 1:10,000,000",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G3271.S12 1897 .E3,UMN_BARCODE:X573265,UMN_ALMA:9974029793501701,map10623,,,,,,,,,,
33,General Map Collection,G3290 1500 .C68 1960z,B3385953,,The new world 1500,,"Cosa, Juan de la, -1510",,American Heritage (New York?),,,"Reproduced by American Heritage ... from Jomard's Les monuments de la géographie, Paris, 1862, Pl. 16, Nos. 1-2, courtesy of the Map Division, The New York Public Library.",,1960 - 1969?,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,41 x 56 centimeters,,,Latin,,,,,,,,"E1442400 W0642100 N0713600 S0144500; (E 144°24'00""--W 64°21'00""/N 71°36'00""--S 14°45'00"")",,Scale not given.,,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G3290 1500 .C68 1960z,UMN_BARCODE:B3385953,UMN_ALMA:9916345650001701,map10624,,,,,,,,,,
34,General Map Collection,G3290 1596 .B7,31951D03686919Y,,America sive novvs orbis respectv Evropaeorvm inferior globi terrestris pars,America sive novus orbis respectu Europaeorum inferior globi terrestris pars,"Bry, Theodor de, 1528-1598","White, John, active 1585-1593; Le Moyne de Morgues, Jacques, 1533?-1588; Bry, Theodor de, 1528-1598; Benzoni, Girolamo, 1519-1572?",Formis Theod. de Bry (Francofurti ad Moenum),,,"Includes latitude and longitude.; Relief shown pictorially.; Four explorers support the circle enclosing the hemisphere in a maritime landscape. The explorers with dates of their discoveries are from top left: Christopher Columbus (1492) and Amerigo Vespucci (1497); from bottom left: Ferdinand Magellan (1519), and Francisco Pizarro (1526).; Includes illustrations of ships and a monstrous fish.; First map of America to show the White-le Moyne geography of Virginia and Florida.; Appears in Girolamo Benzoni's History of the new world, v. 3., which is part 6 of de Bry's Grands voyages.; Latin ed. published 1596, 1617, and 1624.",,1596?,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,"14 centimeters diameter, on sheet 33 x 41 centimeters",,,Latin,,,,,,,,W1502800 W0295800 N0845400 S0802900; (W 150°28'--W 29°58'/N 84°54'--S 80°29'),,"Scale approximately 1:30,000,000",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G3290 1596 .B7,UMN_BARCODE:31951D03686919Y,UMN_ALMA:9976156486101701,map10625,,,,,,,,,,
35,General Map Collection,G3290 1631 .H6,31951D03686710O,,America noviter delineata,,"Hondius, Hendrik, 1597-1651","Mercator, Gerhard, 1512-1594",Johan Jansson und Henricus Hondius? (Amsterdam?),,,"Relief shown pictorially.; Appears in Gerardi Mercatoris et I. Hondii atlas, das ist abbildung der gantzen welt, 1633.; Insets: [Groenlandia and Islandia] -- Terra australis incognita.; Includes illustrations.; Text on verso, p. 17 and 20. Signature: E. Catchword: furken.",,1633?,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,38 x 49 centimeters,,,Latin,,,,,,,,"W1420100 E0002100 N0650800 S0592600; (W 142°01'00""--E °21'00""/N 65°08'00""--S 59°26'00"")",,"Scale [ca. 1:43,000,000 At equator]",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G3290 1631 .H6,UMN_BARCODE:31951D03686710O,UMN_ALMA:9975272409001701,map10626a; map10626b,,,,,,,,,,
