STATEABBR,PRINMERCD,PRINMER,Township,TWNSHPFRAC,Township Direction,Range,RANGEFRAC,Range Direction,TWNSHPDPCD,PLSSID,TWNSHPLAB,Bounding Box
MI,19,Michigan Meridian,14,0,N,9,0,E,0,MI190140N0090E0,14N 9E,"-83.46667682, 43.58125025, -83.35098375, 43.66967721"
MI,19,Michigan Meridian,16,0,N,14,0,E,0,MI190160N0140E0,16N 14E,"-82.88267252, 43.76965978, -82.76046704, 43.85918515"
MI,19,Michigan Meridian,21,0,N,8,0,W,0,MI190210N0080W0,21N 8W,"-85.33610149, 44.16480287, -85.2134177, 44.25254154"
MI,19,Michigan Meridian,31,0,N,27,0,W,0,MI190310N0270W0,31N 27W,"-87.67776507, 45.08516606, -87.57447928, 45.1157272"
MI,19,Michigan Meridian,56,0,N,32,0,W,0,MI190560N0320W0,56N 32W,"-88.4258216, 47.19958823, -88.29843098, 47.28621807"
MI,19,Michigan Meridian,52,0,N,30,0,W,0,MI190520N0300W0,52N 30W,"-88.17190434, 46.85169981, -88.04457636, 46.9391643"
MI,19,Michigan Meridian,3,0,N,4,0,W,0,MI190030N0040W0,3N 4W,"-84.83721573, 42.59666064, -84.71919341, 42.68305075"
MI,19,Michigan Meridian,47,0,N,12,0,W,0,MI190470N0120W0,47N 12W,"-85.86492089, 46.41818065, -85.7398169, 46.50552154"
MI,19,Michigan Meridian,2,0,S,11,0,W,0,MI190020S0110W0,2S 11W,"-85.64842367, 42.24497458, -85.53083087, 42.3329362"
MI,19,Michigan Meridian,47,0,N,30,0,W,0,MI190470N0300W0,47N 30W,"-88.1166888, 46.41994892, -87.99118327, 46.50629116"
MI,19,Michigan Meridian,48,0,N,44,0,W,0,MI190480N0440W0,48N 44W,"-89.86488035, 46.50569408, -89.73986839, 46.59294693"
MI,19,Michigan Meridian,17,0,N,18,0,W,0,MI190170N0180W0,17N 18W,"-86.45925602, 43.81933859, -86.39804833, 43.90620697"
MI,19,Michigan Meridian,25,0,N,14,0,W,0,MI190250N0140W0,25N 14W,"-86.06050564, 44.51313908, -85.93662135, 44.60284163"
MI,19,Michigan Meridian,9,0,N,1,0,W,0,MI190090N0010W0,9N 1W,"-84.48395608, 43.11758323, -84.36784428, 43.20504196"
MI,19,Michigan Meridian,48,0,N,13,0,W,0,MI190480N0130W0,48N 13W,"-85.98987621, 46.50462154, -85.86467057, 46.59203233"
MI,19,Michigan Meridian,47,0,N,40,0,W,0,MI190470N0400W0,47N 40W,"-89.36516017, 46.41937603, -89.24051303, 46.50605604"
MI,19,Michigan Meridian,46,0,N,43,0,W,0,MI190460N0430W0,46N 43W,"-89.74051986, 46.3330436, -89.61518729, 46.41934029"
MI,19,Michigan Meridian,9,0,N,6,0,E,0,MI190090N0060E0,9N 6E,"-83.81449743, 43.1335234, -83.69470622, 43.22153333"
MI,19,Michigan Meridian,47,0,N,37,0,W,0,MI190470N0370W0,47N 37W,"-88.99124187, 46.41973885, -88.86600015, 46.50661891"
MI,19,Michigan Meridian,29,0,N,11,0,W,0,MI190290N0110W0,29N 11W,"-85.69409513, 44.86167232, -85.57543543, 44.95264881"
MI,19,Michigan Meridian,29,0,N,7,0,E,0,MI190290N0070E0,29N 7E,"-83.6467318, 44.85884993, -83.52596996, 44.94656843"
MI,19,Michigan Meridian,29,0,N,4,0,W,0,MI190290N0040W0,29N 4W,"-84.84931748, 44.85793096, -84.72579323, 44.94560302"
MI,19,Michigan Meridian,44,0,N,41,0,W,0,MI190440N0410W0,44N 41W,"-89.49060116, 46.19114203, -89.36461257, 46.24668386"
MI,19,Michigan Meridian,9,0,N,15,0,W,0,MI190090N0150W0,9N 15W,"-86.14621414, 43.11739037, -86.02699878, 43.20601535"
MI,19,Michigan Meridian,12,0,N,12,0,W,0,MI190120N0120W0,12N 12W,"-85.80086468, 43.38016118, -85.68250541, 43.46801875"
MI,19,Michigan Meridian,23,0,N,6,0,W,0,MI190230N0060W0,23N 6W,"-85.09607617, 44.33624643, -84.97351214, 44.42325776"
MI,19,Michigan Meridian,30,0,N,2,0,W,0,MI190300N0020W0,30N 2W,"-84.60669507, 44.94307722, -84.48622757, 45.02758694"
MI,19,Michigan Meridian,21,0,N,5,0,W,0,MI190210N0050W0,21N 5W,"-84.97327859, 44.16137382, -84.85162096, 44.24916234"
MI,19,Michigan Meridian,46,0,N,42,0,W,0,MI190460N0420W0,46N 42W,"-89.61543633, 46.33311442, -89.49008038, 46.41938511"
MI,19,Michigan Meridian,43,0,N,3,0,E,0,MI190430N0030E0,43N 3E,"-84.11339244, 46.07148033, -83.98559514, 46.1599617"
MI,19,Michigan Meridian,41,0,N,7,0,E,0,MI190410N0070E0,41N 7E,"-83.61535928, 45.91124667, -83.48993047, 45.98369377"
MI,19,Michigan Meridian,44,0,N,29,0,W,0,MI190440N0290W0,44N 29W,"-87.99219013, 46.15955046, -87.8666156, 46.24687923"
MI,19,Michigan Meridian,7,0,N,14,0,W,0,MI190070N0140W0,7N 14W,"-86.02670369, 42.94276797, -85.90339226, 43.03085413"
MI,19,Michigan Meridian,11,0,N,15,0,E,0,MI190110N0150E0,11N 15E,"-82.75052606, 43.33653373, -82.62590491, 43.42832049"
MI,19,Michigan Meridian,17,0,N,11,0,W,0,MI190170N0110W0,17N 11W,"-85.68207158, 43.81545962, -85.56231734, 43.90205018"
MI,19,Michigan Meridian,26,0,N,11,0,W,0,MI190260N0110W0,26N 11W,"-85.69685344, 44.59916657, -85.57449869, 44.68700455"
MI,19,Michigan Meridian,6,0,N,13,0,E,0,MI190060N0130E0,6N 13E,"-82.98776031, 42.89361792, -82.86549344, 42.98403281"
MI,19,Michigan Meridian,8,0,N,6,0,E,0,MI190080N0060E0,8N 6E,"-83.81381963, 43.04563949, -83.69382368, 43.13435186"
MI,19,Michigan Meridian,7,0,S,7,0,W,0,MI190070S0070W0,7S 7W,"-85.17570736, 41.81085079, -85.0585415, 41.89818986"
MI,19,Michigan Meridian,47,0,S,46,0,W,0,MI190470S0460W0,47S 46W,"-90.11459064, 46.41956304, -89.98968371, 46.5062598"
MI,19,Michigan Meridian,9,0,S,6,0,E,0,MI190090S0060E0,9S 6E,"-83.76324396, 41.72354026, -83.64572632, 41.73426452"
MI,19,Michigan Meridian,7,0,N,8,0,E,0,MI190070N0080E0,7N 8E,"-83.57668173, 42.96149246, -83.45675027, 43.04997124"
MI,19,Michigan Meridian,27,0,N,4,0,E,0,MI190270N0040E0,27N 4E,"-84.01005215, 44.68168115, -83.88817477, 44.76936118"
MI,19,Michigan Meridian,24,0,N,8,0,E,0,MI190240N0080E0,24N 8E,"-83.5230985, 44.42491465, -83.40068673, 44.51165917"
MI,19,Michigan Meridian,7,0,N,7,0,E,0,MI190070N0070E0,7N 7E,"-83.69311614, 42.9595619, -83.57381552, 43.04815455"
MI,19,Michigan Meridian,11,0,N,12,0,E,0,MI190110N0120E0,11N 12E,"-83.10644392, 43.32729328, -82.98449798, 43.41717868"
MI,19,Michigan Meridian,43,0,N,1,0,E,0,MI190430N0010E0,43N 1E,"-84.36347776, 46.07136974, -84.23806283, 46.15823897"
MI,19,Michigan Meridian,44,0,N,36,0,W,0,MI190440N0360W0,44N 36W,"-88.86602122, 46.15963884, -88.74133547, 46.24664716"
MI,19,Michigan Meridian,11,0,N,10,0,E,0,MI190110N0100E0,11N 10E,"-83.34425364, 43.3224927, -83.22295481, 43.41220504"
MI,19,Michigan Meridian,53,0,N,30,0,W,0,MI190530N0300W0,53N 30W,"-88.17188427, 46.93915449, -88.1287309, 46.96735866"
MI,19,Michigan Meridian,42,0,N,15,0,W,0,MI190420N0150W0,42N 15W,"-86.24109328, 45.98316096, -86.11559415, 46.07102016"
MI,19,Michigan Meridian,35,0,N,28,0,W,0,MI190350N0280W0,35N 28W,"-87.82270983, 45.37649009, -87.69760282, 45.46510655"
MI,19,Michigan Meridian,4,0,S,9,0,W,0,MI190040S0090W0,4S 9W,"-85.41257224, 42.07131268, -85.29364177, 42.15828545"
MI,19,Michigan Meridian,6,0,N,16,0,W,0,MI190060N0160W0,6N 16W,"-86.22211459, 42.85543328, -86.1380818, 42.94308308"
MI,19,Michigan Meridian,41,0,N,26,0,W,0,MI190410N0260W0,41N 26W,"-87.61738403, 45.89871122, -87.49242814, 45.98599105"
MI,19,Michigan Meridian,51,0,N,27,0,W,0,MI190510N0270W0,51N 27W,"-87.7914911, 46.76521581, -87.66460406, 46.85240531"
MI,19,Michigan Meridian,20,0,N,6,0,W,0,MI190200N0060W0,20N 6W,"-85.08766321, 44.07355603, -84.96781463, 44.16428705"
MI,19,Michigan Meridian,44,0,N,2,0,W,0,MI190440N0020W0,44N 2W,"-84.613836, 46.15788151, -84.48838213, 46.24516119"
MI,19,Michigan Meridian,2,0,S,6,0,E,0,MI190020S0060E0,2S 6E,"-83.78269725, 42.25620836, -83.66054175, 42.34602514"
MI,19,Michigan Meridian,34,0,N,1,0,E,0,MI190340N0010E0,34N 1E,"-84.36913098, 45.28207349, -84.24755259, 45.37090755"
MI,19,Michigan Meridian,49,0,N,44,0,W,0,MI190490N0440W0,49N 44W,"-89.86467185, 46.59254434, -89.73915194, 46.67914833"
MI,19,Michigan Meridian,3,0,S,2,0,W,0,MI190030S0020W0,3S 2W,"-84.59984522, 42.16001563, -84.48048721, 42.24767609"
MI,19,Michigan Meridian,35,0,N,27,0,W,0,MI190350N0270W0,35N 27W,"-87.69921462, 45.37649009, -87.57316287, 45.46384229"
MI,19,Michigan Meridian,22,0,N,9,0,W,0,MI190220N0090W0,22N 9W,"-85.4602626, 44.25224553, -85.33610149, 44.33954197"
MI,19,Michigan Meridian,48,0,N,37,0,W,0,MI190480N0370W0,48N 37W,"-88.99133793, 46.50614679, -88.86580951, 46.59322821"
MI,19,Michigan Meridian,22,0,N,11,0,W,0,MI190220N0110W0,22N 11W,"-85.70080656, 44.25138937, -85.5789462, 44.33857724"
MI,19,Michigan Meridian,3,0,S,12,0,W,0,MI190030S0120W0,3S 12W,"-85.76606137, 42.15718722, -85.64782183, 42.24534774"
MI,19,Michigan Meridian,5,0,S,1,0,E,0,MI190050S0010E0,5S 1E,"-84.36329153, 41.98623001, -84.24663421, 42.07345626"
MI,19,Michigan Meridian,12,0,N,11,0,E,0,MI190120N0110E0,12N 11E,"-83.22924667, 43.41220504, -83.10644392, 43.50111247"
MI,19,Michigan Meridian,3,0,S,10,0,W,0,MI190030S0100W0,3S 10W,"-85.53083479, 42.1574513, -85.41257224, 42.24530497"
MI,19,Michigan Meridian,39,0,N,3,0,W,0,MI190390N0030W0,39N 3W,"-84.73253513, 45.72139269, -84.60791007, 45.79642875"
MI,19,Michigan Meridian,37,0,N,20,0,W,0,MI190370N0200W0,37N 20W,"-86.72829109, 45.60598827, -86.70848008, 45.62084441"
MI,19,Michigan Meridian,5,0,N,11,0,W,0,MI190050N0110W0,5N 11W,"-85.66376825, 42.76808754, -85.54543164, 42.85485601"
MI,19,Michigan Meridian,19,0,N,16,0,W,0,MI190190N0160W0,19N 16W,"-86.2802149, 43.98981126, -86.15969406, 44.0792747"
MI,19,Michigan Meridian,17,0,N,5,0,W,0,MI190170N0050W0,17N 5W,"-84.96926404, 43.81387789, -84.84900153, 43.90091297"
MI,19,Michigan Meridian,9,0,S,4,0,W,0,MI190090S0040W0,9S 4W,"-84.80597101, 41.69679951, -84.70863148, 41.7234925"
MI,19,Michigan Meridian,46,0,N,26,0,W,0,MI190460N0260W0,46N 26W,"-87.61514334, 46.33319327, -87.48979296, 46.42021292"
MI,19,Michigan Meridian,58,0,N,28,0,W,0,MI190580N0280W0,58N 28W,"-87.91936833, 47.38455112, -87.79258998, 47.45996043"
MI,19,Michigan Meridian,23,0,N,10,0,W,0,MI190230N0100W0,23N 10W,"-85.5806167, 44.33857724, -85.459416, 44.42495284"
MI,19,Michigan Meridian,3,0,S,17,0,W,0,MI190030S0170W0,3S 17W,"-86.34038622, 42.15714391, -86.22292007, 42.24355211"
MI,19,Michigan Meridian,41,0,N,21,0,W,0,MI190410N0210W0,41N 21W,"-86.99342449, 45.89744943, -86.86732285, 45.98524178"
MI,19,Michigan Meridian,15,0,N,1,0,W,0,MI190150N0010W0,15N 1W,"-84.48833908, 43.64004517, -84.36797761, 43.72729115"
MI,19,Michigan Meridian,47,0,N,43,0,W,0,MI190470N0430W0,47N 43W,"-89.74052994, 46.41925884, -89.61475842, 46.50581367"
MI,19,Michigan Meridian,45,0,N,18,0,W,0,MI190450N0180W0,45N 18W,"-86.61544982, 46.24492861, -86.49008881, 46.3332334"
MI,19,Michigan Meridian,40,0,N,24,0,W,0,MI190400N0240W0,40N 24W,"-87.32551954, 45.81130573, -87.2016942, 45.89865697"
MI,19,Michigan Meridian,33,0,N,27,0,W,0,MI190330N0270W0,33N 27W,"-87.69646679, 45.20179353, -87.57056763, 45.29090252"
MI,19,Michigan Meridian,38,0,N,1,0,W,0,MI190380N0010W0,38N 1W,"-84.48784305, 45.62839574, -84.37099948, 45.67638391"
MI,19,Michigan Meridian,14,0,N,16,0,E,0,MI190140N0160E0,14N 16E,"-82.63983848, 43.60254915, -82.57714614, 43.6906567"
MI,19,Michigan Meridian,34,0,N,7,0,W,0,MI190340N0070W0,34N 7W,"-85.2195949, 45.29211624, -85.09599671, 45.3729707"
MI,19,Michigan Meridian,34,0,N,7,0,E,0,MI190340N0070E0,34N 7E,"-83.63991602, 45.29178446, -83.51956381, 45.37779657"
MI,19,Michigan Meridian,16,0,N,1,0,W,0,MI190160N0010W0,16N 1W,"-84.48710426, 43.72664773, -84.36660516, 43.81457323"
MI,19,Michigan Meridian,43,0,N,33,0,W,0,MI190430N0330W0,43N 33W,"-88.49203369, 46.07244245, -88.36722263, 46.15973174"
MI,19,Michigan Meridian,26,0,N,1,0,E,0,MI190260N0010E0,26N 1E,"-84.37165508, 44.59365034, -84.2508651, 44.68152984"
MI,19,Michigan Meridian,14,0,N,16,0,W,0,MI190140N0160W0,14N 16W,"-86.27850789, 43.55531273, -86.15794142, 43.64343414"
MI,19,Michigan Meridian,6,0,S,7,0,W,0,MI190060S0070W0,6S 7W,"-85.17582743, 41.89765355, -85.05874684, 41.98539823"
MI,19,Michigan Meridian,1,0,N,2,0,E,0,MI190010N0020E0,1N 2E,"-84.25842832, 42.42465285, -84.14064063, 42.51246114"
MI,19,Michigan Meridian,42,0,N,3,0,E,0,MI190420N0030E0,42N 3E,"-84.11351985, 45.98506485, -83.98835989, 46.07227453"
MI,19,Michigan Meridian,31,0,N,3,0,W,0,MI190310N0030W0,31N 3W,"-84.73519262, 45.02733623, -84.61223648, 45.11506693"
MI,19,Michigan Meridian,51,0,N,39,0,W,0,MI190510N0390W0,51N 39W,"-89.31366185, 46.76494255, -89.18632407, 46.85159507"
MI,19,Michigan Meridian,6,0,S,6,0,W,0,MI190060S0060W0,6S 6W,"-85.05998804, 41.89800048, -84.94163209, 41.98558165"
MI,19,Michigan Meridian,50,0,N,6,0,W,0,MI190500N0060W0,50N 6W,"-85.11366381, 46.67997393, -84.98670799, 46.76718609"
MI,19,Michigan Meridian,48,0,N,25,0,W,0,MI190480N0250W0,48N 25W,"-87.4892701, 46.50607126, -87.36447045, 46.59352703"
MI,19,Michigan Meridian,26,0,N,7,0,W,0,MI190260N0070W0,26N 7W,"-85.21190631, 44.59672475, -85.09394178, 44.68480049"
MI,19,Michigan Meridian,29,0,N,14,0,W,0,MI190290N0140W0,29N 14W,"-86.05994455, 44.86360113, -85.93626746, 44.95471264"
MI,19,Michigan Meridian,46,0,N,47,0,W,0,MI190460N0470W0,46N 47W,"-90.15903296, 46.33584521, -90.11457721, 46.41985742"
MI,19,Michigan Meridian,51,0,N,26,0,W,0,MI190510N0260W0,51N 26W,"-87.66520961, 46.7652273, -87.57988427, 46.82324578"
MI,19,Michigan Meridian,5,0,S,6,0,W,0,MI190050S0060W0,5S 6W,"-85.06055785, 41.98539426, -84.9420269, 42.07290988"
MI,19,Michigan Meridian,20,0,N,16,0,W,0,MI190200N0160W0,20N 16W,"-86.28013184, 44.07721457, -86.15969406, 44.17561998"
MI,19,Michigan Meridian,1,0,N,7,0,W,0,MI190010N0070W0,1N 7W,"-85.19063537, 42.42065557, -85.07160407, 42.50914885"
MI,19,Michigan Meridian,4,0,S,1,0,W,0,MI190040S0010W0,4S 1W,"-84.48048721, 42.07283084, -84.36329153, 42.16063724"
MI,19,Michigan Meridian,3,0,N,14,0,E,0,MI190030N0140E0,3N 14E,"-82.85965744, 42.63032021, -82.72827451, 42.72095285"
MI,19,Michigan Meridian,4,0,S,14,0,W,0,MI190040S0140W0,4S 14W,"-85.99273438, 42.06944991, -85.87711131, 42.1572458"
MI,19,Michigan Meridian,2,0,N,1,0,W,0,MI190020N0010W0,2N 1W,"-84.48346012, 42.50923561, -84.36393173, 42.59660719"
MI,19,Michigan Meridian,5,0,N,3,0,W,0,MI190050N0030W0,5N 3W,"-84.71997085, 42.76988056, -84.60257849, 42.85712263"
MI,19,Michigan Meridian,8,0,S,19,0,W,0,MI190080S0190W0,8S 19W,"-86.57239728, 41.75954706, -86.45528359, 41.81299569"
MI,19,Michigan Meridian,39,0,N,5,0,W,0,MI190390N0050W0,39N 5W,"-84.97536301, 45.72293124, -84.85291802, 45.76018868"
MI,19,Michigan Meridian,49,0,N,43,0,W,0,MI190490N0430W0,49N 43W,"-89.73986839, 46.59240933, -89.6139652, 46.67914833"
MI,19,Michigan Meridian,50,0,N,31,0,W,0,MI190500N0310W0,50N 31W,"-88.24081367, 46.6784472, -88.11595315, 46.76529374"
MI,19,Michigan Meridian,10,0,N,3,0,W,0,MI190100N0030W0,10N 3W,"-84.71851284, 43.20458598, -84.60068845, 43.29208408"
MI,19,Michigan Meridian,6,0,N,12,0,E,0,MI190060N0120E0,6N 12E,"-83.10669281, 42.88868109, -82.98363268, 42.98239319"
MI,19,Michigan Meridian,3,0,N,14,0,W,0,MI190030N0140W0,3N 14W,"-86.01625658, 42.59364092, -85.89794669, 42.68208769"
MI,19,Michigan Meridian,3,0,N,2,0,E,0,MI190030N0020E0,3N 2E,"-84.26354695, 42.59960793, -84.14487026, 42.68637399"
MI,19,Michigan Meridian,47,0,N,29,0,W,0,MI190470N0290W0,47N 29W,"-87.99156234, 46.42052474, -87.86572381, 46.50707011"
MI,19,Michigan Meridian,49,0,N,30,0,W,0,MI190490N0300W0,49N 30W,"-88.11643497, 46.5923603, -87.99138907, 46.67927761"
MI,19,Michigan Meridian,50,0,N,41,0,W,0,MI190500N0410W0,50N 41W,"-89.49002427, 46.67927913, -89.36426487, 46.76491329"
MI,19,Michigan Meridian,41,0,N,4,0,E,0,MI190410N0040E0,41N 4E,"-83.98884483, 45.95262643, -83.86342342, 45.98546707"
MI,19,Michigan Meridian,43,0,N,11,0,W,0,MI190430N0110W0,43N 11W,"-85.73909616, 46.07207778, -85.61276322, 46.15872529"
MI,19,Michigan Meridian,13,0,N,7,0,E,0,MI190130N0070E0,13N 7E,"-83.69947389, 43.47895779, -83.58176178, 43.56561779"
MI,19,Michigan Meridian,28,0,N,2,0,E,0,MI190280N0020E0,28N 2E,"-84.2523969, 44.76845695, -84.13080618, 44.85575062"
MI,19,Michigan Meridian,53,0,N,33,0,W,0,MI190530N0330W0,53N 33W,"-88.55223672, 46.93865327, -88.42522233, 47.02551001"
MI,19,Michigan Meridian,6,0,S,14,0,W,0,MI190060S0140W0,6S 14W,"-85.99123083, 41.89708511, -85.87536344, 41.98371826"
MI,19,Michigan Meridian,14,0,N,11,0,W,0,MI190140N0110W0,14N 11W,"-85.6818028, 43.55485008, -85.56221875, 43.64210377"
MI,19,Michigan Meridian,46,0,N,7,0,W,0,MI190460N0070W0,46N 7W,"-85.23868662, 46.3320458, -85.11345812, 46.41930267"
MI,19,Michigan Meridian,26,0,N,6,0,W,0,MI190260N0060W0,26N 6W,"-85.09423356, 44.59728893, -84.97187339, 44.68473898"
MI,19,Michigan Meridian,43,0,N,21,0,W,0,MI190430N0210W0,43N 21W,"-86.99164681, 46.07158705, -86.86581858, 46.15892868"
MI,19,Michigan Meridian,13,0,N,6,0,E,0,MI190130N0060E0,13N 6E,"-83.81765583, 43.47857112, -83.69881117, 43.5655559"
MI,19,Michigan Meridian,16,0,N,11,0,E,0,MI190160N0110E0,16N 11E,"-83.24012404, 43.75859347, -83.12022304, 43.84872822"
MI,19,Michigan Meridian,7,0,S,3,0,E,0,MI190070S0030E0,7S 3E,"-84.12244001, 41.81513291, -84.00253432, 41.89994028"
MI,19,Michigan Meridian,44,0,N,23,0,W,0,MI190440N0230W0,44N 23W,"-87.24149415, 46.15892522, -87.11598894, 46.24634922"
MI,19,Michigan Meridian,16,0,N,8,0,E,0,MI190160N0080E0,16N 8E,"-83.50185769, 43.76356628, -83.47614059, 43.80192639"
MI,19,Michigan Meridian,27,0,N,9,0,W,0,MI190270N0090W0,27N 9W,"-85.45544711, 44.68511505, -85.33300451, 44.77285653"
MI,19,Michigan Meridian,47,0,N,36,0,W,0,MI190470N0360W0,47N 36W,"-88.86643272, 46.41985407, -88.74111025, 46.50670119"
MI,19,Michigan Meridian,5,0,S,5,0,E,0,MI190050S0050E0,5S 5E,"-83.88966256, 41.99339161, -83.77146447, 42.08251914"
MI,19,Michigan Meridian,1,0,N,4,0,W,0,MI190010N0040W0,1N 4W,"-84.83623629, 42.42143319, -84.71843605, 42.5096373"
MI,19,Michigan Meridian,10,0,N,2,0,E,0,MI190100N0020E0,10N 2E,"-84.28963651, 43.21509668, -84.16934903, 43.30809421"
MI,19,Michigan Meridian,53,0,N,29,0,W,0,MI190530N0290W0,53N 29W,"-88.00657064, 46.94463434, -87.94829492, 46.96985745"
MI,19,Michigan Meridian,10,0,N,3,0,E,0,MI190100N0030E0,10N 3E,"-84.16964098, 43.21537663, -84.05084982, 43.30810274"
MI,19,Michigan Meridian,41,0,N,19,0,W,0,MI190410N0190W0,41N 19W,"-86.74240851, 45.89673988, -86.61515279, 45.98460997"
MI,19,Michigan Meridian,33,0,N,3,0,W,0,MI190330N0030W0,33N 3W,"-84.73440897, 45.20056762, -84.6100453, 45.28936001"
MI,19,Michigan Meridian,52,0,N,38,0,W,0,MI190520N0380W0,52N 38W,"-89.18706424, 46.85159138, -89.05958491, 46.93859573"
MI,19,Michigan Meridian,20,0,N,9,0,W,0,MI190200N0090W0,20N 9W,"-85.44442105, 44.07335688, -85.32551364, 44.16501306"
MI,19,Michigan Meridian,21,0,N,4,0,E,0,MI190210N0040E0,21N 4E,"-84.00505676, 44.16179244, -83.88342318, 44.24836148"
MI,19,Michigan Meridian,43,0,N,29,0,W,0,MI190430N0290W0,43N 29W,"-87.99244183, 46.07276833, -87.86686224, 46.15978297"
MI,19,Michigan Meridian,45,0,N,41,0,W,0,MI190450N0410W0,45N 41W,"-89.49058368, 46.24635764, -89.36527832, 46.33320029"
MI,19,Michigan Meridian,14,0,N,12,0,E,0,MI190140N0120E0,14N 12E,"-83.11786812, 43.58799903, -82.99670214, 43.67928156"
MI,19,Michigan Meridian,9,0,N,7,0,E,0,MI190090N0070E0,9N 7E,"-83.69564836, 43.13435186, -83.57926142, 43.22272261"
MI,19,Michigan Meridian,24,0,N,6,0,E,0,MI190240N0060E0,24N 6E,"-83.76611478, 44.42336475, -83.64511984, 44.51090455"
MI,19,Michigan Meridian,18,0,N,2,0,W,0,MI190180N0020W0,18N 2W,"-84.60651395, 43.90133145, -84.4849491, 43.98840474"
MI,19,Michigan Meridian,13,0,N,6,0,W,0,MI190130N0060W0,13N 6W,"-85.0857479, 43.46600698, -84.96544293, 43.55295828"
MI,19,Michigan Meridian,28,0,N,2,0,W,0,MI190280N0020W0,28N 2W,"-84.60559837, 44.77032444, -84.48398817, 44.85738752"
MI,19,Michigan Meridian,5,0,N,13,0,W,0,MI190050N0130W0,5N 13W,"-85.90149459, 42.76749861, -85.78207865, 42.85640676"
MI,19,Michigan Meridian,46,0,N,28,0,W,0,MI190460N0280W0,46N 28W,"-87.86633661, 46.33364032, -87.74003315, 46.4207763"
MI,19,Michigan Meridian,4,0,S,11,0,E,0,MI190040S0110E0,4S 11E,"-83.18936661, 42.10933464, -83.15432757, 42.18538968"
MI,19,Michigan Meridian,3,0,N,3,0,W,0,MI190030N0030W0,3N 3W,"-84.71994931, 42.59653358, -84.60254198, 42.68311209"
MI,19,Michigan Meridian,58,0,N,32,0,W,0,MI190580N0320W0,58N 32W,"-88.42570356, 47.37271271, -88.29868953, 47.41609503"
MI,19,Michigan Meridian,48,0,N,33,0,W,0,MI190480N0330W0,48N 33W,"-88.49088933, 46.50645048, -88.36563932, 46.59302261"
MI,19,Michigan Meridian,18,0,N,12,0,W,0,MI190180N0120W0,18N 12W,"-85.8018913, 43.90087256, -85.68190769, 43.98825335"
MI,19,Michigan Meridian,47,0,N,39,0,W,0,MI190470N0390W0,47N 39W,"-89.24116016, 46.41953781, -89.11585003, 46.50608157"
MI,19,Michigan Meridian,40,0,N,10,0,W,0,MI190400N0100W0,40N 10W,"-85.5973093, 45.80440146, -85.47258588, 45.84786391"
MI,19,Michigan Meridian,44,0,N,20,0,W,0,MI190440N0200W0,44N 20W,"-86.86583296, 46.15846143, -86.73985437, 46.24580342"
MI,19,Michigan Meridian,41,0,N,4,0,W,0,MI190410N0040W0,41N 4W,"-84.86269073, 45.8971668, -84.73758255, 45.98464049"
MI,19,Michigan Meridian,8,0,S,9,0,E,0,MI190080S0090E0,8S 9E,"-83.41454096, 41.75203462, -83.39033073, 41.82546975"
MI,19,Michigan Meridian,4,0,N,7,0,W,0,MI190040N0070W0,4N 7W,"-85.19297867, 42.6830521, -85.07427648, 42.77080332"
MI,19,Michigan Meridian,46,0,N,1,0,E,0,MI190460N0010E0,46N 1E,"-84.3643612, 46.33113858, -84.23865206, 46.41984745"
MI,19,Michigan Meridian,43,0,N,24,0,W,0,MI190430N0240W0,43N 24W,"-87.36721803, 46.07164835, -87.24149415, 46.15936152"
MI,19,Michigan Meridian,14,0,N,1,0,W,0,MI190140N0010W0,14N 1W,"-84.48869217, 43.55304364, -84.36892712, 43.64050036"
MI,19,Michigan Meridian,8,0,N,12,0,W,0,MI190080N0120W0,8N 12W,"-85.78922715, 43.0290425, -85.66975183, 43.1180563"
MI,19,Michigan Meridian,14,0,N,10,0,E,0,MI190140N0100E0,14N 10E,"-83.35401564, 43.5828784, -83.23262094, 43.6718663"
MI,19,Michigan Meridian,2,0,S,11,0,E,0,MI190020S0110E0,2S 11E,"-83.19713243, 42.27198688, -83.08835301, 42.36029909"
MI,19,Michigan Meridian,14,0,N,6,0,E,0,MI190140N0060E0,14N 6E,"-83.81691721, 43.56530052, -83.69937099, 43.65309615"
MI,19,Michigan Meridian,28,0,N,11,0,W,0,MI190280N0110W0,28N 11W,"-85.69445873, 44.77422723, -85.57488615, 44.86331753"
MI,19,Michigan Meridian,47,0,N,7,0,W,0,MI190470N0070W0,47N 7W,"-85.23904165, 46.41896314, -85.11397314, 46.50632019"
MI,19,Michigan Meridian,8,0,S,14,0,W,0,MI190080S0140W0,8S 14W,"-85.99171167, 41.75938309, -85.87688614, 41.81069566"
MI,19,Michigan Meridian,3,0,S,6,0,E,0,MI190030S0060E0,3S 6E,"-83.77942675, 42.16987684, -83.65927678, 42.25945234"
MI,19,Michigan Meridian,8,0,S,4,0,E,0,MI190080S0040E0,8S 4E,"-84.00253432, 41.72840563, -83.88075128, 41.81919634"
MI,19,Michigan Meridian,1,0,S,3,0,E,0,MI190010S0030E0,1S 3E,"-84.1316882, 42.33667556, -84.01517093, 42.42455736"
MI,19,Michigan Meridian,42,0,N,32,0,W,0,MI190420N0320W0,42N 32W,"-88.36730016, 45.98576438, -88.24212872, 46.07273807"
